candidate_id,accepted_species,axis,trait_name,raw_value,normalized_value,evidence_quality,evidence_scope,source_group,source_provider,source_url,page_title,source_citation,source_excerpt,source_record_id,source_lineage,lineage_method,name_resolution_lineage,name_match_method,matched_page_name,source_tier,source_type,domain,language,wild_cultivated_cultivar_status,evidence_status,content_sha256,content_sha256_basis,retrieved_at_utc,query,search_rank,inference_rule
6658ee7e7ebb47576f5804c7,Hibiscus ovalifolius,flower_colour,flower_primary_color,"Flowers solitary, axillary, yellow, usually with a brown or dark red centre.",green_brown_inconspicuous|red_pink|yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=139500,Flora of Zimbabwe: Species information: Hibiscus ovalifolius,Flora of Zimbabwe curated regional-flora species treatment,"Flowers solitary, axillary, yellow, usually with a brown or dark red centre.",flora-zimbabwe:139500:flower_primary_color,provider_treatment:flora_of_zimbabwe:139500,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Hibiscus ovalifolius,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,d34c00f34bf9f4bc6fbd7c6579179603c09b6617b2e26ed4b3bcafb97f4276f8,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
51f2696b1116f59ea645c7a7,Hibiscus ovalifolius,floral_structural_complexity,inflorescence_display,"Flowers solitary, axillary, yellow, usually with a brown or dark red centre.",solitary,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=139500,Flora of Zimbabwe: Species information: Hibiscus ovalifolius,Flora of Zimbabwe curated regional-flora species treatment,"Flowers solitary, axillary, yellow, usually with a brown or dark red centre.",flora-zimbabwe:139500:inflorescence_display,provider_treatment:flora_of_zimbabwe:139500,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Hibiscus ovalifolius,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,d34c00f34bf9f4bc6fbd7c6579179603c09b6617b2e26ed4b3bcafb97f4276f8,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
d3e3c274fd39530b4fb3f3f1,Hypericum roeperianum,flower_colour,flower_primary_color,"An aromatic shrub with large, showy yellow flowers at the ends of the branches.",yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=140390,Flora of Zimbabwe: Species information: Hypericum roeperianum,Flora of Zimbabwe curated regional-flora species treatment,"An aromatic shrub with large, showy yellow flowers at the ends of the branches.",flora-zimbabwe:140390:flower_primary_color,provider_treatment:flora_of_zimbabwe:140390,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Hypericum roeperianum,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,89e410fffb46e978219bb87fa310b74a6d0f70a5847255cd91e12eb4d0bafadb,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
f653d3e9fa557f597b48cea2,Hyphaene petersiana,floral_structural_complexity,inflorescence_display,"Male and female flowers on different trees; male flowers in short spikes; female flowers in large sprays, which develop into branched trusses of fruits.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=111940,Flora of Zimbabwe: Species information: Hyphaene petersiana,Flora of Zimbabwe curated regional-flora species treatment,"Male and female flowers on different trees; male flowers in short spikes; female flowers in large sprays, which develop into branched trusses of fruits.",flora-zimbabwe:111940:inflorescence_display,provider_treatment:flora_of_zimbabwe:111940,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Hyphaene petersiana,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,652100c265f67c35421693158db751ab7d264d2641e19c189393c0f00d124a04,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
81cd75f99f228adf694a2158,Isodon ramosissimus,flower_colour,flower_primary_color,"Flowers small, white with purple spots at the base of the lobes.",blue_purple|white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=150070,Flora of Zimbabwe: Species information: Isodon ramosissimus,Flora of Zimbabwe curated regional-flora species treatment,"Flowers small, white with purple spots at the base of the lobes.",flora-zimbabwe:150070:flower_primary_color,provider_treatment:flora_of_zimbabwe:150070,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Isodon ramosissimus,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,3962e0b43c047c513b2c3fca29f9d7f1c0a742603ede91c25dc521b7573ac23f,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
4dfdf5c92e8289992d6f993a,Isodon ramosissimus,floral_structural_complexity,inflorescence_display,"Inflorescence a very lax terminal panicle, composed of many 10-24-flowered branched heads.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=150070,Flora of Zimbabwe: Species information: Isodon ramosissimus,Flora of Zimbabwe curated regional-flora species treatment,"Inflorescence a very lax terminal panicle, composed of many 10-24-flowered branched heads.",flora-zimbabwe:150070:inflorescence_display,provider_treatment:flora_of_zimbabwe:150070,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Isodon ramosissimus,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,3962e0b43c047c513b2c3fca29f9d7f1c0a742603ede91c25dc521b7573ac23f,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
444243f2d0c65a12a7257599,Lagenaria breviflora,floral_structural_complexity,inflorescence_display,"Flowers usually with sexes on different plants; male flowers racemose; peduncle 1-22 cm long; pedicels 0·5-8·5 cm long; calyx-tube 2·5-5 cm long, cylindrical, finely velvety; lobes narrowly linear, 4-9 mm long, often glandular.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=157370,Flora of Zimbabwe: Species information: Lagenaria breviflora,Flora of Zimbabwe curated regional-flora species treatment,"Flowers usually with sexes on different plants; male flowers racemose; peduncle 1-22 cm long; pedicels 0·5-8·5 cm long; calyx-tube 2·5-5 cm long, cylindrical, finely velvety; lobes narrowly linear, 4-9 mm long, often glandular.",flora-zimbabwe:157370:inflorescence_display,provider_treatment:flora_of_zimbabwe:157370,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Lagenaria breviflora,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,ca275aeee2ce8b086fdb0e4d5b2a47778280caafb12c715db5afd87f410e1226,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
01ec21b5759062498873f15a,Ludwigia abyssinica,flower_colour,flower_primary_color,"Flowers in clusters on short, axillary, small-leaved shoots, yellow.",yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=142650,Flora of Zimbabwe: Species information: Ludwigia abyssinica,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in clusters on short, axillary, small-leaved shoots, yellow.",flora-zimbabwe:142650:flower_primary_color,provider_treatment:flora_of_zimbabwe:142650,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Ludwigia abyssinica,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,b66f8ad9bed1cba75e3d730f39e1723acc65cee250a9b17318a2aede331729e9,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
d98aa3b24601ad93f8b026f1,Maclura africana,floral_structural_complexity,inflorescence_display,"Flowers in small, dense axillary heads, white, unisexual, sexes on different plants.",composite_display,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=120140,Flora of Zimbabwe: Species information: Maclura africana,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in small, dense axillary heads, white, unisexual, sexes on different plants.",flora-zimbabwe:120140:inflorescence_display,provider_treatment:flora_of_zimbabwe:120140,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Maclura africana,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,8b5897bd85f3f7d70067989f5a256cae5871cc4a5f8c2f6e0bad512f16b93d6f,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
97314cef263b8d517b4dd6c1,Micrococca mercurialis,flower_colour,flower_primary_color,Flowers greenish-yellow with a purplish disk.,green_brown_inconspicuous|yellow_orange,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=134870,Flora of Zimbabwe: Species information: Micrococca mercurialis,Flora of Zimbabwe curated regional-flora species treatment,Flowers greenish-yellow with a purplish disk.,flora-zimbabwe:134870:flower_primary_color,provider_treatment:flora_of_zimbabwe:134870,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Micrococca mercurialis,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,80514b1e4b521557447e915a7a69cf2dab62e31b14299817ee48d3efba2e62f6,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
10ea0cb5047c91f166c921ba,Monsonia angustifolia,floral_structural_complexity,inflorescence_display,"Flowers in 1-3-flowered pseudumbel, leaf-opposed or sometimes in the axil of 2 apparently opposite leaves, mauve to blue or rarely white or yellowish; petals 9-14 mm long, often shallowly lobed at the apex.",few_flowered,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=132700,Flora of Zimbabwe: Species information: Monsonia angustifolia,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in 1-3-flowered pseudumbel, leaf-opposed or sometimes in the axil of 2 apparently opposite leaves, mauve to blue or rarely white or yellowish; petals 9-14 mm long, often shallowly lobed at the apex.",flora-zimbabwe:132700:inflorescence_display,provider_treatment:flora_of_zimbabwe:132700,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Monsonia angustifolia,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,15c022217c6c23afb0f9b10a32bdf5ac39e60a72eb6612f3370af8b533f58736,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
8f94179e29bc7d752a8691eb,Nidorella aegyptiaca,floral_structural_complexity,inflorescence_display,"Inflorescence of lax, elongate or corymbose, terminal or axillary panicles. Capitula c.12-15 mm, hemispherical, often nodding .",composite_display|raceme_spike_panicle|umbel_corymb,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=158910,Flora of Zimbabwe: Species information: Nidorella aegyptiaca,Flora of Zimbabwe curated regional-flora species treatment,"Inflorescence of lax, elongate or corymbose, terminal or axillary panicles. Capitula c.12-15 mm, hemispherical, often nodding .",flora-zimbabwe:158910:inflorescence_display,provider_treatment:flora_of_zimbabwe:158910,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Nidorella aegyptiaca,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,662fe81d6d934c3d3931d0fac2cce4b994bcca21941f658ec838427e0b9ee45d,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
0b0dbb275ce82bb30d44960f,Nidorella attenuata,floral_structural_complexity,inflorescence_display,"Inflorescence a large terminal panicle . Capitula c. 4 mm long, numerous .",composite_display|raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=158920,Flora of Zimbabwe: Species information: Nidorella attenuata,Flora of Zimbabwe curated regional-flora species treatment,"Inflorescence a large terminal panicle . Capitula c. 4 mm long, numerous .",flora-zimbabwe:158920:inflorescence_display,provider_treatment:flora_of_zimbabwe:158920,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Nidorella attenuata,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,a97cb5436da19f17efc3e57a2d43b15f52635e5f0cc0e09dc0eec7c4def98245,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
adc4701f41686261229db55d,Ochna atropurpurea,floral_structural_complexity,inflorescence_display,"Flowers in branched heads on short spur-branchlets, bright yellow, 2.5-3.5 cm in diameter, short-lived.",composite_display,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=140130,Flora of Zimbabwe: Species information: Ochna atropurpurea,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in branched heads on short spur-branchlets, bright yellow, 2.5-3.5 cm in diameter, short-lived.",flora-zimbabwe:140130:inflorescence_display,provider_treatment:flora_of_zimbabwe:140130,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Ochna atropurpurea,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,6b1b30720d794b3c7282262c10146e905ce0885125c1d59ee3d97c5a178cc727,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
b3895292fc9a9d831e2fee50,Ochna macrocalyx,floral_structural_complexity,flower_size_class,"Usually a rhizomatous shrublet with only leaves and flowers appearing above ground, rarely a proper shrub 1-2 m high.",very_large,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=140230,Flora of Zimbabwe: Species information: Ochna macrocalyx,Flora of Zimbabwe curated regional-flora species treatment,"Usually a rhizomatous shrublet with only leaves and flowers appearing above ground, rarely a proper shrub 1-2 m high.",flora-zimbabwe:140230:flower_size_class,provider_treatment:flora_of_zimbabwe:140230,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Ochna macrocalyx,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,6566b1021f1ea6692d454cf339a4583a9675fd99028e1c3a2bb28fe1b6551e81,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
6dc60761d598e225a0fc54d0,Panicum atrosanguineum,floral_structural_complexity,inflorescence_display,"Panicle 4-20 cm. long, ovate or oblong, much branched, the branches fine and spreading or ascending.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=106110,Flora of Zimbabwe: Species information: Panicum atrosanguineum,Flora of Zimbabwe curated regional-flora species treatment,"Panicle 4-20 cm. long, ovate or oblong, much branched, the branches fine and spreading or ascending.",flora-zimbabwe:106110:inflorescence_display,provider_treatment:flora_of_zimbabwe:106110,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Panicum atrosanguineum,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,2264d05616eef2f56ce73c73585359455126e783fba2552da94f94bd03a6b689,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
b64c2b4da0892419b36d3e54,Panicum trichocladum,floral_structural_complexity,inflorescence_display,"Panicle 6-20 cm. long, ovate, densely hairy on the main axis immediately below the lowest branches, rarely glabrous.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=106500,Flora of Zimbabwe: Species information: Panicum trichocladum,Flora of Zimbabwe curated regional-flora species treatment,"Panicle 6-20 cm. long, ovate, densely hairy on the main axis immediately below the lowest branches, rarely glabrous.",flora-zimbabwe:106500:inflorescence_display,provider_treatment:flora_of_zimbabwe:106500,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Panicum trichocladum,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,ef12e1137c0c8d418c7e8b132615fa459b7e8b29bc453529634f4a7ab8da80ae,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
2a0ad08e8df6d06e7c6946f7,Peperomia bangroana,floral_structural_complexity,inflorescence_display,"Inflorescence terminal or lateral spikes, greenish.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=119960,Flora of Zimbabwe: Species information: Peperomia bangroana,Flora of Zimbabwe curated regional-flora species treatment,"Inflorescence terminal or lateral spikes, greenish.",flora-zimbabwe:119960:inflorescence_display,provider_treatment:flora_of_zimbabwe:119960,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Peperomia bangroana,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,a39175d1d85967aeae2c23c35e018f8f0ea44aa6559a442081a6fb505d0aa120,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
84de3de4c41c3f0df4aa442f,Peperomia leptostachya,floral_structural_complexity,inflorescence_display,"Inflorescence in terminal or lateral 2-5-clustered spikes, greenish, 4-10 cm long.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=119900,Flora of Zimbabwe: Species information: Peperomia leptostachya,Flora of Zimbabwe curated regional-flora species treatment,"Inflorescence in terminal or lateral 2-5-clustered spikes, greenish, 4-10 cm long.",flora-zimbabwe:119900:inflorescence_display,provider_treatment:flora_of_zimbabwe:119900,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Peperomia leptostachya,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,849294ca79b59bc9cfc2ceceac160382fb964df27b834426884a7ea6a14c788e,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
99c1bafa97746bcfac03050b,Philenoptera violacea,flower_colour,flower_primary_color,"Leaves imparipinnate with 1-3 pairs of leaflets and a terminal leaflet; leaflets oblong to ovate, 4-10 cm, terminal leaflet much larger, up to 15 cm, glossy green above, paler grey-green below, Flowers in pendulous sprays, mauve, sweetly scented.",blue_purple,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=131190,Flora of Zimbabwe: Species information: Philenoptera violacea,Flora of Zimbabwe curated regional-flora species treatment,"Leaves imparipinnate with 1-3 pairs of leaflets and a terminal leaflet; leaflets oblong to ovate, 4-10 cm, terminal leaflet much larger, up to 15 cm, glossy green above, paler grey-green below, Flowers in pendulous sprays, mauve, sweetly scented.",flora-zimbabwe:131190:flower_primary_color,provider_treatment:flora_of_zimbabwe:131190,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Philenoptera violacea,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,702a1d63452dc1374b5beebd9b615dd70db11969c0f78a6d9b93d549c80ab15e,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
f92365330974ab266079302f,Pseudocalyx saccatus,flower_colour,flower_primary_color,"Corolla pink to reddish-purple, paler on the inside, covered in dense woolly stellate hairs that rub off easily; bracteoles broadly ovate,1.3-1.8 cm long, densely orange stellate-hairy.",blue_purple|red_pink,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153050,Flora of Zimbabwe: Species information: Pseudocalyx saccatus,Flora of Zimbabwe curated regional-flora species treatment,"Corolla pink to reddish-purple, paler on the inside, covered in dense woolly stellate hairs that rub off easily; bracteoles broadly ovate,1.3-1.8 cm long, densely orange stellate-hairy.",flora-zimbabwe:153050:flower_primary_color,provider_treatment:flora_of_zimbabwe:153050,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Pseudocalyx saccatus,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,0d78edd9ca5e20ae939558780fbc4059ae78b1a36d3422860660a84064d0a140,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
73fc207fb8cfe7281781c37d,Pseudocalyx saccatus,floral_structural_complexity,inflorescence_display,"Flowers in 1-3-flowered clusters in the upper leaf axils, often merging together into apparent pseudo-racemes.",few_flowered|raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=153050,Flora of Zimbabwe: Species information: Pseudocalyx saccatus,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in 1-3-flowered clusters in the upper leaf axils, often merging together into apparent pseudo-racemes.",flora-zimbabwe:153050:inflorescence_display,provider_treatment:flora_of_zimbabwe:153050,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Pseudocalyx saccatus,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,0d78edd9ca5e20ae939558780fbc4059ae78b1a36d3422860660a84064d0a140,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
d5be2dc6714bee9feed430ef,Psorospermum febrifugum,flower_colour,flower_primary_color,"Flowers in dense terminal heads, greyish-cream, densely covered in hairs.",green_brown_inconspicuous|white,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=140410,Flora of Zimbabwe: Species information: Psorospermum febrifugum,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in dense terminal heads, greyish-cream, densely covered in hairs.",flora-zimbabwe:140410:flower_primary_color,provider_treatment:flora_of_zimbabwe:140410,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Psorospermum febrifugum,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,21aa2e146fd2a979bb23be21da357ff39cb9dc2df87c8078b35bca1ba9345b49,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
ceb67ceb0aa6dae4ba249bc2,Psorospermum febrifugum,floral_structural_complexity,inflorescence_display,"Flowers in dense terminal heads, greyish-cream, densely covered in hairs.",composite_display,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=140410,Flora of Zimbabwe: Species information: Psorospermum febrifugum,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in dense terminal heads, greyish-cream, densely covered in hairs.",flora-zimbabwe:140410:inflorescence_display,provider_treatment:flora_of_zimbabwe:140410,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Psorospermum febrifugum,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,21aa2e146fd2a979bb23be21da357ff39cb9dc2df87c8078b35bca1ba9345b49,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
5c42f4905790bae748735411,Rhynchosia sublobata,floral_structural_complexity,inflorescence_display,"Flowers in lax racemes, flowers opening towards the evening.",raceme_spike_panicle,medium,species_direct,regional_flora_wave11_checkpoint_20260814,Flora of Zimbabwe,https://www.zimbabweflora.co.zw/speciesdata/species.php?species_id=131870,Flora of Zimbabwe: Species information: Rhynchosia sublobata,Flora of Zimbabwe curated regional-flora species treatment,"Flowers in lax racemes, flowers opening towards the evening.",flora-zimbabwe:131870:inflorescence_display,provider_treatment:flora_of_zimbabwe:131870,curated_regional_flora_species_treatment,master_accepted_name_and_family_exact,accepted_name_exact,Rhynchosia sublobata,B,curated_regional_flora_species_treatment,zimbabweflora.co.zw,en,wild_regional_flora_species_treatment_not_cultivar_limited,accepted_individual_source_backed_audit,fe3b99658daad59a60c8466651484c5f70773438ac45b754c3d8cefaaf2e4440,retrieved_species_treatment_html_bytes,2026-08-14T02:45:00Z,credential_free_zimbabwe_flora_family_index_exact_species_page,,
