"Data_source","Species","Family","Self-compatibility_index_FS","Self-compatibility_index_SFL","Autofertility_index_FS","Autofertility_index_SFL","Annual_Biennial","Listed_in_GloNAF","Number_GloNAF_Regions","Number_Native_Regions"
"Razanajatovo_vanKleunen_2016","Symphyotrichum_lanceolatum","Compositae","NA","NA","NA","NA","0","1","32","9"
"Crome_Irvine_1986","Syzygium_cormiflorum","Myrtaceae","0.462792059","NA","0.227602652","NA","0","0","0","1"
"Stacy_2001","Syzygium_rubicundum","Myrtaceae","0.318380422","NA","NA","NA","0","0","0","1"
"Gibbs_Bianchi_1999","Tabebuia_nodosa","Bignoniaceae","0","NA","NA","NA","0","0","0","3"
"Bawa_1974","Tabebuia_rosea","Bignoniaceae","0","NA","NA","NA","0","1","11","4"
"Machado_etal_2006","Tacinga_palmadora","Cactaceae","1","NA","1","NA","0","0","0","3"
"Figueroa-Castro_Cano-Santana_2011","Tagetes_lunulata","Compositae","NA","NA","NA","NA","1","0","0","1"
"Morales_Galetto_2003","Talinum_paniculatum","Talinaceae","NA","NA","NA","NA","0","1","87","9"
"Nayak_Davidar_2010a","Tarenna_asiatica","Rubiaceae","0.521226415","NA","0.385613208","NA","0","0","0","4"
"Nayak_Davidar_2010b","Tarenna_asiatica","Rubiaceae","NA","NA","NA","NA","0","0","0","4"
"Tangmitcharoen_Owens_1997","Tectona_grandis","Lamiaceae","0.171251719","NA","NA","NA","0","1","40","1"
"Weiblen_Brehm_1996","Tellima_grandiflora","Saxifragaceae","0.280898876","0.196544859","0.179775281","0.057225765","0","1","10","2"
"Offord_2004","Telopea_speciosissima","Proteaceae","0","NA","0","NA","0","0","0","1"
"Whelan_Goldingay_1989","Telopea_speciosissima","Proteaceae","NA","NA","NA","NA","0","0","0","1"
"Janisova_etal_2012","Tephroseris_longifolia_moravica","Compositae","NA","NA","NA","NA","0","0","0","3"
"Raju_etal_2012","Terminalia_pallida","Combretaceae","0","NA","NA","NA","0","0","0","1"
"Gan_etal_2013","Tetracentron_sinense","Trochodendraceae","1","NA","0.589541432","NA","0","0","0","3"
"McMullen_1987","Tetramerium_nervosum","Acanthaceae","NA","NA","NA","NA","0","0","0","6"
"DeMauro_1993","Tetraneuris_herbacea","Compositae","0.2372382","NA","NA","NA","0","0","0","3"
"Sigrist_Sazima_2004","Tetrapterys_phlomoides","Malpighiaceae","NA","NA","NA","NA","0","0","0","1"
"Gross_etal_2003","Tetratheca_juncea","Elaeocarpaceae","0.111822924","NA","0.017389381","NA","0","0","0","1"
"Melampy_Hayworth_1980","Thalictrum_clavatum","Ranunculaceae","0.988706366","NA","0.6724846","NA","0","0","0","3"
"Melampy_Hayworth_1980","Thalictrum_dioicum","Ranunculaceae","NA","NA","NA","NA","0","0","0","5"
"Melampy_Hayworth_1980","Thalictrum_pubescens","Ranunculaceae","0.136627907","NA","0","NA","0","1","1","5"
"Lehnebach_etal_2005","Thelymitra_longifolia","Orchidaceae","0.845878136","NA","0.955794504","NA","0","0","0","2"
"Silva-de-Souza_Venturieri_2010","Theobroma_speciosum","Malvaceae","0","NA","NA","NA","0","0","0","2"
"Groeneveld_Klein_2014","Thlaspi_arvense","Brassicaceae","0.476157083","0.181500873","0.939340813","1","1","1","126","14"
"Beardsell_etal_1993","Thryptomene_calycina","Myrtaceae","0.03510804","NA","NA","NA","0","0","0","1"
"Morbia_1996","Thymelaea_hirsuta","Thymelaeaceae","0.7","NA","NA","NA","0","0","0","16"
"Orellana_etal_2005","Thymus_loscosii","Lamiaceae","NA","NA","NA","NA","0","0","0","1"
"Motten_1986","Tiarella_cordifolia","Saxifragaceae","0.070175439","NA","0","NA","0","1","2","4"
"Santos_etal_2012","Tibouchina_aegopogon","Melastomataceae","0","NA","0","NA","0","0","0","1"
"Santos_etal_2012","Tibouchina_frigidula","Melastomataceae","0.866666667","NA","0","NA","0","0","0","1"
"Santos_etal_2012","Tibouchina_heteromalla","Melastomataceae","0.889987639","NA","0","NA","0","0","0","1"
"Santos_etal_2012","Tibouchina_papyrus","Melastomataceae","0.26","NA","0.151111111","NA","0","0","0","1"
"Brito_Sazima_2012","Tibouchina_pulchra","Melastomataceae","0.988372093","0.713264399","0.088888889","0","0","0","0","1"
"Goldenberg_Shepherd_1998","Tibouchina_stenocarpa","Melastomataceae","0.836842105","NA","0.018421053","NA","0","0","0","3"
"Santos_etal_2012","Tibouchina_stenocarpa","Melastomataceae","0.652307692","NA","0","NA","0","0","0","3"
"Santos_etal_2012","Tibouchina_villosissima","Melastomataceae","0.652849741","NA","0","NA","0","0","0","1"
"Orozco_Ibarolla_etal_2014","Tillandsia_achyrostachys","Bromeliaceae","0","NA","0","NA","0","0","0","1"
"Orozco_Ibarolla_etal_2014","Tillandsia_caput-medusae","Bromeliaceae","0","NA","0.020408163","NA","0","1","3","2"
"Orozco_Ibarolla_etal_2014","Tillandsia_circinnatioides","Bromeliaceae","0.385","NA","0","NA","0","0","0","1"
"Matallana_etal_2010","Tillandsia_dasyliriifolia","Bromeliaceae","1","NA","1","NA","0","0","0","3"
"Matallana_etal_2010","Tillandsia_fasciculata","Bromeliaceae","NA","NA","NA","NA","0","1","1","7"
"Matallana_etal_2010","Tillandsia_geminiflora","Bromeliaceae","1","NA","1","NA","0","0","0","3"
"Wolowski_etal_2013","Tillandsia_geminiflora","Bromeliaceae","0","NA","0","NA","0","0","0","3"
"Orozco_Ibarolla_etal_2014","Tillandsia_hubertiana","Bromeliaceae","0","NA","0.013349515","NA","0","0","0","1"
"Aizen_Feinsinger_1994","Tillandsia_ixioides","Bromeliaceae","0","NA","0","NA","0","0","0","2"
"Matallana_etal_2010","Tillandsia_juncea","Bromeliaceae","1","NA","0.71641791","NA","0","0","0","6"
"Orozco_Ibarolla_etal_2014","Tillandsia_lydiae","Bromeliaceae","NA","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Tillandsia_multicaulis","Bromeliaceae","0.035714286","NA","0","NA","0","0","0","2"
"Matallana_etal_2010","Tillandsia_prodigiosa","Bromeliaceae","0.978947368","NA","1","NA","0","0","0","1"
"Matallana_etal_2010","Tillandsia_punctulata","Bromeliaceae","0.142857143","NA","0","NA","0","0","0","2"
"Orozco_Ibarolla_etal_2014","Tillandsia_recurvata","Bromeliaceae","NA","NA","NA","NA","0","1","1","10"
"Orozco_Ibarolla_etal_2014","Tillandsia_schiedeana","Bromeliaceae","0.93220339","NA","1","NA","0","0","0","5"
"Matallana_etal_2010","Tillandsia_spiculosa","Bromeliaceae","0.0902","NA","0.545","NA","0","0","0","5"
"Matallana_etal_2010","Tillandsia_streptophylla","Bromeliaceae","0","NA","0","NA","0","0","0","3"
"Matallana_etal_2010","Tillandsia_stricta","Bromeliaceae","0.4297933","NA","0","NA","0","1","2","5"
"Matallana_etal_2010","Tillandsia_tenuifolia","Bromeliaceae","0.8","NA","0","NA","0","0","0","5"
"Simpson_etal_1986","Tinantia_anomala","Commelinaceae","NA","NA","NA","NA","1","0","0","2"
"Wang_etal_2004","Titanotrichum_oldhamii","Gesneriaceae","0.235294118","0.018300697","NA","NA","0","0","0","1"
"Weiblen_Brehm_1996","Tolmiea_menziesii","Saxifragaceae","0","0","0","0","0","1","6","3"
"McMullen_1987","Tournefortia_psilostachya","Boraginaceae","NA","NA","NA","NA","0","0","0","2"
"McMullen_1987","Tournefortia_pubescens","Boraginaceae","NA","NA","NA","NA","0","0","0","1"
"McMullen_1987","Tournefortia_rufo-sericea","Boraginaceae","NA","NA","NA","NA","0","0","0","1"
"Tepedino_etal_2004","Townsendia_aprica","Compositae","0.107948413","NA","0.114635095","NA","0","0","0","1"
"Ramirez_Seres_1994","Tradescantia_zanonia","Commelinaceae","0.054285714","0.013333333","NA","NA","0","0","0","6"
"Sobrevilla_Arroyo_1982","Trema_micrantha","Cannabaceae","0.427498023","0.421052632","NA","NA","0","0","0","7"
"Santos_etal_2012","Trembleya_neopyrenaica","Melastomataceae","0.628540305","NA","NA","NA","0","0","0","2"
"Santos_etal_2012","Trembleya_parviflora","Melastomataceae","0.787828947","NA","0","NA","0","0","0","3"
"Arroyo_Uslar_1993","Trevoa_quinquenervia","Rhamnaceae","0.166206648","0.168674699","0.045841834","0.048192771","0","0","0","1"
"McMullen_1987","Tribulus_cistoides","Zygophyllaceae","1","NA","1","NA","0","1","36","6"
"Shivanna_2014","Trichodesma_zeylanicum","Boraginaceae","NA","NA","NA","NA","0","1","1","9"
"Barrett_Helenurm_1987","Trientalis_borealis","Primulaceae","0","0","0","0","0","0","0","8"
"Wheelwright_etal_2006","Trientalis_borealis","Primulaceae","NA","NA","NA","NA","0","0","0","8"
"Pagnotta_etal_1995","Trifolium_campestre","Leguminosae","NA","NA","NA","NA","1","1","126","11"
"Real_etal_2007","Trifolium_polymorphum","Leguminosae","NA","NA","NA","NA","0","1","3","5"
"Marshall_etal_1999","Trifolium_repens","Leguminosae","NA","0.421875","NA","NA","0","1","211","11"
"Pagnotta_etal_1995","Trifolium_stellatum","Leguminosae","NA","NA","NA","NA","1","1","11","5"
"Pagnotta_etal_1995","Trifolium_tomentosum","Leguminosae","NA","NA","NA","NA","1","1","54","6"
"Nair_etal_2004","Trigonella_balansae","Leguminosae","NA","NA","NA","NA","1","1","7","4"
"Ohara_etal_1996","Trillium_camschatcense","Melanthiaceae","NA","NA","NA","NA","0","1","1","3"
"Motten_1986","Trillium_catesbaei","Melanthiaceae","NA","NA","NA","NA","0","0","0","1"
"Heckel_Leege_2007","Trillium_erectum","Melanthiaceae","0.674705882","NA","NA","NA","0","0","0","4"
"Sage_etal_2001","Trillium_erectum","Melanthiaceae","0.3018","0.042238648","NA","NA","0","0","0","4"
"Heckel_Leege_2007","Trillium_grandiflorum","Melanthiaceae","0.311111111","NA","NA","NA","0","1","3","4"
"Sage_etal_2001","Trillium_grandiflorum","Melanthiaceae","0.0651","0.017273751","NA","NA","0","1","3","4"
"Steven_etal_2002","Trillium_grandiflorum","Melanthiaceae","NA","NA","NA","NA","0","1","3","4"
"Heckel_Leege_2007","Trillium_nivale","Melanthiaceae","NA","NA","NA","NA","0","1","1","3"
"Sawyer_2010","Trillium_recurvatum","Melanthiaceae","0.057142857","NA","NA","NA","0","1","2","4"
"Heckel_Leege_2007","Trillium_reliquum","Melanthiaceae","NA","NA","NA","NA","0","0","0","1"
"Barrett_Helenurm_1987","Trillium_undulatum","Melanthiaceae","1","1","1","1","0","0","0","3"
"Heckel_Leege_2007","Trillium_undulatum","Melanthiaceae","NA","NA","NA","NA","0","0","0","3"
"Aizen_2005","Tristerix_corymbosus","Loranthaceae","0.93191788","NA","0.274609581","NA","0","1","1","1"
"Johnson_etal_2009b","Tritonia_disticha","Iridaceae","0.319148936","0.163461538","0.069148936","0.009615385","0","0","0","1"
"Collevatti_etal_1997","Triumfetta_semitriloba","Malvaceae","NA","NA","NA","NA","0","1","17","8"
"Goldingay_Bowen_2003","Triunia_youngiana","Proteaceae","NA","NA","NA","NA","0","0","0","1"
"LePechon_etal_2013","Trochetia_granulata","Malvaceae","0.942635659","NA","0.08372093","NA","0","0","0","1"
"Arroyo_Uslar_1993","Tropaeolum_tricolor","Tropaeolaceae","NA","NA","NA","NA","0","0","0","1"
"Arroyo_Uslar_1993","Tweedia_birostrata","Apocynaceae","NA","NA","NA","NA","0","0","0","1"
"Zapata_Arroyo_1978","Urvillea_ulmacea","Sapindaceae","0","0","NA","NA","0","0","0","6"
"Bush_Beach_1995","Utricularia_praetermissa","Lentibulariaceae","1","NA","NA","NA","0","0","0","1"
"Clivati_etal_2014","Utricularia_reniformis","Lentibulariaceae","1","NA","0","NA","0","0","0","1"
"Nagamitsu_Inoue_1997","Uvaria_monticola","Annonaceae","0","0","0","0","0","0","0","1"
"Motten_1986","Uvularia_sessilifolia","Colchicaceae","0.096385542","0.020942408","NA","NA","0","0","0","6"
"Wheelwright_etal_2006","Vaccinium_angustifolium","Ericaceae","NA","NA","NA","NA","0","0","0","5"
"Chavez_Lyrene_2009","Vaccinium_arboreum","Ericaceae","0","NA","NA","NA","0","0","0","4"
"Chavez_Lyrene_2009","Vaccinium_corymbosum","Ericaceae","0.475845411","NA","NA","NA","0","1","5","5"
"Rathcke_1998","Vaccinium_corymbosum","Ericaceae","NA","NA","NA","NA","0","1","5","5"
"Chavez_Lyrene_2009","Vaccinium_darrowii","Ericaceae","0.287061995","NA","NA","NA","0","0","0","1"
"Chavez_Lyrene_2009","Vaccinium_fuscatum","Ericaceae","NA","NA","NA","NA","0","0","0","5"
"Froborg_1996","Vaccinium_myrtillus","Ericaceae","0.142057177","NA","0.12952272","NA","0","0","0","15"
"Jacquemart_Thompson_1996","Vaccinium_myrtillus","Ericaceae","1","0.672371638","0.694696608","0.227383863","0","0","0","15"
"Nuortila_etal_2006","Vaccinium_myrtillus","Ericaceae","0.792","0.141751195","NA","NA","0","0","0","15"
"Froborg_1996","Vaccinium_oxycoccos","Ericaceae","0.267673301","NA","0.267673301","NA","0","0","0","17"
"Froborg_1996","Vaccinium_uliginosum","Ericaceae","0","NA","0","NA","0","0","0","19"
"Jacquemart_Thompson_1996","Vaccinium_uliginosum","Ericaceae","0.969768048","0.964953271","0.227260881","0.098130841","0","0","0","19"
"Froborg_1996","Vaccinium_vitis-idaea","Ericaceae","0.269383844","NA","0.21926592","NA","0","1","1","17"
"Jacquemart_Thompson_1996","Vaccinium_vitis-idaea","Ericaceae","0.794817142","0.283487784","0.224366166","0.054759899","0","1","1","17"
"McMullen_1987","Vallesia_glabra","Apocynaceae","NA","NA","NA","NA","0","0","0","4"
"Gigant_etal_2014","Vanilla_roscheri","Orchidaceae","0.901408451","NA","0","NA","0","0","0","4"
"Smith_Baum_2007","Vassobia_breviflora","Solanaceae","0.215909091","0.159597607","0.000681818","0.000543774","0","0","0","2"
"Oliveira_etal_1991b","Vellozia_squamata","Velloziaceae","0.102941176","NA","NA","NA","0","0","0","1"
"Wolowski_etal_2013","Velloziella_westermanii","Scrophulariaceae","1","NA","0","NA","0","0","0","1"
"Donnelly_etal_1998","Verbascum_thapsus","Scrophulariaceae","NA","NA","NA","NA","0","1","121","11"
"McMullen_1987","Verbena_litoralis","Verbenaceae","NA","NA","NA","NA","0","1","55","6"
"Figueroa-Castro_Cano-Santana_2011","Verbesina_virgata","Compositae","NA","NA","NA","NA","0","0","0","1"
"Razanajatovo_vanKleunen_unpubl","Veronica_persica","Plantaginaceae","NA","NA","NA","NA","1","1","183","8"
"Rathcke_1998","Viburnum_cassinoides","Adoxaceae","NA","NA","NA","NA","0","0","0","4"
"Sobrevilla_Arroyo_1982","Viburnum_tinoides","Adoxaceae","NA","NA","NA","NA","0","0","0","5"
"Zhang_Mosjidis_1995","Vicia_articulata","Leguminosae","1","NA","1","NA","1","1","8","4"
"Zhang_Mosjidis_1995","Vicia_benghalensis","Leguminosae","1","NA","1","NA","1","1","27","3"
"Zhang_Mosjidis_1995","Vicia_ervilia","Leguminosae","1","NA","1","NA","NA","1","13","6"
"Zhang_Mosjidis_1995","Vicia_lutea","Leguminosae","1","NA","1","NA","1","1","16","7"
"Zhang_Mosjidis_1995","Vicia_pannonica","Leguminosae","1","NA","1","NA","1","1","18","6"
"Zhang_Mosjidis_1995","Vicia_sativa","Leguminosae","1","NA","1","NA","1","1","180","15"
"Zhang_Mosjidis_1995","Vicia_villosa","Leguminosae","NA","NA","NA","NA","1","1","105","8"
"Zhang_Mosjidis_1995","Vicia_villosa_varia","Leguminosae","0.5","NA","0.25","NA","0","1","105","8"
"McMullen_1987","Vigna_luteola","Leguminosae","NA","NA","NA","NA","0","1","12","22"
"Leimu_2004","Vincetoxicum_hirundinaria","Apocynaceae","0.505539623","0.530672922","NA","NA","0","1","3","7"
"Lumer_Yost_1995","Vincetoxicum_nigrum","Apocynaceae","NA","NA","NA","NA","0","1","25","2"
"StDenis_Cappucino_2004","Vincetoxicum_rossicum","Apocynaceae","1","NA","0.714268367","NA","0","1","13","1"
"Eckstein_Otte_2005","Viola_persicifolia","Violaceae","NA","NA","NA","NA","0","0","0","7"
"Eckstein_Otte_2005","Viola_pumila","Violaceae","NA","NA","NA","NA","0","0","0","6"
"Oakley_Winn_2008","Viola_septemloba","Violaceae","1","0.98657188","NA","NA","0","1","1","2"
"Sobrevilla_Arroyo_1982","Vismia_baccifera","Hypericaceae","0.465761341","0.328358209","0.544929211","NA","0","0","0","4"
"Ramirez_Brito_1990","Vismia_laxiflora","Hypericaceae","NA","NA","NA","NA","0","0","0","4"
"Bawa_etal_1985","Vitex_cooperi","Lamiaceae","0","NA","NA","NA","0","0","0","1"
"Barrell_etal_1997","Vitex_lucens","Lamiaceae","1","NA","0.125112511","NA","0","0","0","1"
"Arroyo_Uslar_1993","Viviania_marifolia","Vivianiaceae","0","0","0","NA","0","0","0","1"
"Bawa_etal_1985","Vochysia_ferruginea","Vochysiaceae","0.941176471","NA","NA","NA","0","0","0","4"
"Matallana_etal_2010","Vriesea_bituminosa","Bromeliaceae","0.7925","NA","0","NA","0","0","0","2"
"Bush_Beach_1995","Vriesea_bracteosa","Bromeliaceae","1","NA","NA","NA","0","0","0","1"
"Wolowski_etal_2013","Vriesea_carinata","Bromeliaceae","0.9524","NA","0.533333333","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_delicatula","Bromeliaceae","1","NA","0.571428571","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_ensiformis","Bromeliaceae","1","NA","0.970666667","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_extensa","Bromeliaceae","1","NA","0.428571429","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_fenestralis","Bromeliaceae","0.894668401","NA","0.487646294","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_geniculata","Bromeliaceae","0.9375","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_gigantea","Bromeliaceae","NA","NA","NA","NA","0","0","0","1"
"Sampaio_etal_2012","Vriesea_gigantea","Bromeliaceae","NA","NA","NA","NA","0","0","0","1"
"Cascante-Marin_etal_2005","Vriesea_gladioliflora","Bromeliaceae","1","0.996934063","0.711864407","0.773494055","0","0","0","5"
"Matallana_etal_2010","Vriesea_gracilior","Bromeliaceae","1","NA","0.226877216","NA","0","0","0","1"
"Wolowski_etal_2013","Vriesea_gradata","Bromeliaceae","0.7778","NA","0.5164","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_heterostachys","Bromeliaceae","0.895522388","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_hydrophora","Bromeliaceae","0.666","NA","NA","NA","0","0","0","1"
"Bush_Beach_1995","Vriesea_hygrometrica","Bromeliaceae","1","NA","NA","NA","0","0","0","4"
"Matallana_etal_2010","Vriesea_imperialis","Bromeliaceae","1","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_incurvata","Bromeliaceae","0.625","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_kautskyana","Bromeliaceae","1","NA","1","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_longicaulis","Bromeliaceae","0.181756757","NA","0.090540541","NA","0","0","0","1"
"Wolowski_etal_2013","Vriesea_longicaulis","Bromeliaceae","1","NA","0.130362117","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_longiscapa","Bromeliaceae","0.416666667","NA","NA","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_neoglutinosa","Bromeliaceae","0.842391304","NA","NA","NA","0","0","0","1"
"Wolowski_etal_2013","Vriesea_penduliflora","Bromeliaceae","NA","NA","NA","NA","0","0","0","1"
"Ramirez_Seres_1994","Vriesea_platynema","Bromeliaceae","0.922145329","0.750956023","0.532871972","0.170490758","0","0","0","4"
"Matallana_etal_2010","Vriesea_procera","Bromeliaceae","0.792","NA","0.545","NA","0","0","0","5"
"Matallana_etal_2010","Vriesea_ruschii","Bromeliaceae","0.95","NA","0.2","NA","0","0","0","1"
"Matallana_etal_2010","Vriesea_scalaris","Bromeliaceae","0.541907514","NA","1","NA","0","0","0","3"
"Matallana_etal_2010","Vriesea_simplex","Bromeliaceae","0.8825","NA","0.5","NA","0","0","0","4"
"Lasso_Ackerman_2004","Vriesea_sintenisii","Bromeliaceae","1","1","1","1","0","0","0","1"
"Matallana_etal_2010","Vriesea_sparsiflora","Bromeliaceae","0.68245614","NA","NA","NA","0","0","0","1"
"Ramirez_Seres_1994","Vriesea_splendens","Bromeliaceae","1","1","0.810725552","0.571202532","0","0","0","2"
"Matallana_etal_2010","Vriesea_vagans","Bromeliaceae","0.908963585","NA","0.449579832","NA","0","0","0","1"
"Nayak_Davidar_2010a","Walsura_temrifolia","Meliaceae","0.078998073","NA","0.014258189","NA","0","0","0","1"
"Nayak_Davidar_2010b","Walsura_temrifolia","Meliaceae","NA","NA","NA","NA","0","0","0","1"
"Bramow_etal_2012","Waltheria_ovata","Malvaceae","0.229026037","NA","0.278447445","NA","0","0","0","6"
"Machado_etal_2006","Waltheria_rotundifolia","Malvaceae","0","NA","0","NA","0","0","0","3"
"Bawa_Beach_1983","Warszewiczia_coccinea","Rubiaceae","0","NA","NA","NA","0","1","2","5"
"Johnson_etal_2009b","Watsonia_lepida","Iridaceae","0.332833583","0.222222222","0.24137931","0.066666667","0","0","0","1"
"vanKleunen_etal_unpubl","Watsonia_meriana","Iridaceae","NA","NA","NA","NA","0","1","15","1"
"Sahley_1996","Weberbauerocereus_weberbaueri","Cactaceae","NA","NA","NA","NA","0","0","0","1"
"Carr_etal_1986","Wilkesia_gymnoxiphium","Compositae","NA","NA","NA","NA","0","0","0","1"
"Latoo_etal_2007","Withania_somnifera","Solanaceae","1","0.973492124","1","0.961198617","0","1","10","12"
"Bohs_1991","Witheringia_meiantha","Solanaceae","0","0","NA","NA","0","0","0","2"
"Bohs_1991","Witheringia_solanacea","Solanaceae","0.116347178","0.155858193","NA","NA","0","0","0","5"
"Ramirez_Seres_1994","Xanthosoma_undipes","Araceae","0.983772819","1","NA","NA","0","0","0","6"
"Zapata_Arroyo_1978","Ximenia_americana","Olacaceae","0","0","NA","NA","0","1","3","18"
"Andrade_etal_1996","Xylopia_brasiliensis","Annonaceae","0.270358027","NA","NA","NA","0","0","0","2"
"Ratnayake_etal_2007","Xylopia_championii","Annonaceae","0.105442177","NA","0","NA","0","0","0","1"
"Ramirez_Brito_1990","Xyris_laxifolia_delta","Xyridaceae","1","0.508122706","0.609419529","0.409721929","0","1","1","8"
"Ramirez_Brito_1990","Xyris_savanensis","Xyridaceae","0.393082149","0.649123497","0.205929586","0.237127584","0","0","0","4"
