accepted_species,genus,family,n_islands,n_records
Crypteronia macrophylla,Crypteronia,Crypteroniaceae,1,53
Cyrilla coriacea,Cyrilla,Cyrillaceae,1,31
Decarya madagascariensis,Decarya,Didiereaceae,1,129
Heisteria ovata,Heisteria,Erythropalaceae,4,14
Garrya veatchii,Garrya,Garryaceae,2,70
Hanguana bakoensis,Hanguana,Hanguanaceae,1,10
Orchidantha quadricolor,Orchidantha,Lowiaceae,1,4
Mazus radicans,Mazus,Mazaceae,3,518
Androstrobus major,Androstrobus,Nilssoniaceae,1,4
Galearia maingayi,Galearia,Pandaceae,3,50
Parnassia glauca,Parnassia,Parnassiaceae,8,62
Phelline dumbeensis,Phelline,Phellinaceae,1,105
Lacunaria jenmanii,Lacunaria,Quiinaceae,1,4
Forchhammeria trifoliata,Forchhammeria,Stixaceae,2,5
Ravenala menahirana,Ravenala,Strelitziaceae,3,15
Strombosia grandifolia,Strombosia,Strombosiaceae,3,16
Tofieldia nuda,Tofieldia,Tofieldiaceae,6,84
Trimenia neocaledonica,Trimenia,Trimeniaceae,1,69
Tropaeolum tuberosum,Tropaeolum,Tropaeolaceae,3,10
Periomphale balansae,Periomphale,Alseuosmiaceae,1,222
Liquidambar chinensis,Liquidambar,Altingiaceae,3,16
Dryadodaphne crassa,Dryadodaphne,Atherospermataceae,1,44
Balanops australiana,Balanops,Balanopaceae,2,6
Anredera baselloides,Anredera,Basellaceae,4,4
Calamites suckowii,Calamites,Calamitaceae,1,2
Vasconcellea cauliflora,Vasconcellea,Caricaceae,2,4
Scleropyrum brevistachyum,Scleropyrum,Cervantesiaceae,1,8
Shortia rotundifolia,Shortia,Diapensiaceae,4,798
Itea japonica,Itea,Iteaceae,3,360
Sarracenia alata,Sarracenia,Sarraceniaceae,2,14
Melanophylla modestei,Melanophylla,Torricelliaceae,1,40
Asteropeia densiflora,Asteropeia,Asteropeiaceae,1,187
Cochlospermum orinocense,Cochlospermum,Cochlospermaceae,3,11
Misodendrum oblongifolium,Misodendrum,Misodendraceae,2,3
Platanus racemosa,Platanus,Platanaceae,2,30
Ruppia megacarpa,Ruppia,Ruppiaceae,9,138
Schlegelia parasitica,Schlegelia,Schlegeliaceae,1,28
Ctenozamites cycadea,Ptilozamites,Umkomasiaceae,1,5
Caryocar coriaceum,Caryocar,Caryocaraceae,1,2
Trithuria brevistyla,Trithuria,Hydatellaceae,1,8
Allantospermum multicaule,Allantospermum,Ixonanthaceae,1,21
Sphenobaiera pecten,Sphenobaiera,Karkeniaceae,1,2
Lacistema hasslerianum,Lacistema,Lacistemataceae,2,2
Paulownia taiwaniana,Paulownia,Paulowniaceae,1,72
Ripogonum brevifolium,Ripogonum,Ripogonaceae,1,1
Siparuna poeppigii,Siparuna,Siparunaceae,2,5
Cabomba haynesii,Cabomba,Cabombaceae,2,5
Chimonanthus nitens,Chimonanthus,Calycanthaceae,2,3
Gamocarpha caespitosa,Gamocarpha,Calyceraceae,1,1
Sagenopteris williamsii,Sagenopteris,Caytoniaceae,1,2
Bhesa ceylanica,Bhesa,Centroplacaceae,1,20
Moriconia cyclotoxon,Moriconia,Cheirolepidiaceae,1,2
Culgoweria mirabilis,Culgoweria,Czekanowskiaceae,1,20
Griselinia scandens,Griselinia,Griseliniaceae,2,2
Codonocarpus attenuatus,Codonocarpus,Gyrostemonaceae,1,3
Hydrolea corymbosa,Hydrolea,Hydroleaceae,1,2
Lepidodendron aculeatum,Lepidodendron,Lepidodendraceae,1,4
Araucarioxylon noveboracense,Pitys,Lyginopteridaceae,1,3
Ibicella lutea,Ibicella,Martyniaceae,5,8
