source_name,family,traits,dataset_keys,source_rows
Brachyscome curvicarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome debilis,Asteraceae,flower_primary_color,NHNSW_2014_2,2
Brachyscome dentata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome dichromosomatica,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome dissectifolia,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome eriogona,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome formosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome gracilis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome microcarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome muelleroides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome nivalis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome nodosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome nova-anglica,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome obovata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome papillosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome procumbens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome ptychocarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome readeri,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome scapigera,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome smithwhitei,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome stolonifera,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome stuartii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome trachycarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachyscome whitei,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Brachysola halganiacea,Lamiaceae,flower_primary_color,eFLOWER_Dun_2022,2
Brassiantha hedraiantheroides,Celastraceae,flower_primary_color,eFLOWER_Dun_2022,4
Bromheadia pulchra,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,4
Brunoniella pumilio,Acanthaceae,flower_primary_color,NHNSW_2014_2,1
Bryophyllum daigremontianum,Crassulaceae,floral_symmetry,eFLOWER_2021,1
Bryophyllum proliferum,Crassulaceae,flower_primary_color,NHNSW_2014_2,1
Bubbia howeana,Winteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Bulbine vagans,Asphodelaceae,flower_primary_color,eFLOWER_Dun_2022,2
Bulbophyllum bracteatum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Bulbophyllum elisae,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Bulbophyllum globuliforme,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Bulbophyllum shepherdii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Bulbophyllum weinthalii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Bulbostylis pyriformis,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Bulbostylis striatella,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Bursaria longisepala,Pittosporaceae,flower_primary_color,NHNSW_2014_2,1
Bursaria occidentalis,Pittosporaceae,flower_primary_color,eFLOWER_Dun_2022,2
Byblis gigantea,Byblidaceae,floral_symmetry,eFLOWER_Dun_2022,1
Caesia micrantha,Hemerocallidaceae,flower_primary_color,eFLOWER_Dun_2022,3
Caesia occidentalis,Hemerocallidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Caladenia concinna,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia concolor,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia curtisepala,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia drakeoides,Orchidaceae,flower_primary_color,eFLOWER_Dun_2022,1
Caladenia fitzgeraldii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia flaccida,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia flavovirens,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia footeana,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia hildae,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia leptoclavia,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia plicata,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Caladenia richardsiorum,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia stellata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Caladenia verrucosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Calamus muelleri,Arecaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,3
Calandrinia balonensis,Portulacaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Calandrinia calyptrata,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia disperma,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia eremaea,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia granulifera,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia pickeringii,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia ptychosperma,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia pumila,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia remota,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calandrinia volubilis,Portulacaceae,flower_primary_color,NHNSW_2014_2,1
Calectasia intermedia,Dasypogonaceae,floral_symmetry|flower_primary_color,eFLOWER_2021|eFLOWER_Dun_2022,6
Calendula palaestina,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Callistemon acuminatus,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Callistemon flavovirens,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Callistemon pallidus,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Callistemon shiressii,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Callistemon sieberi,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Callitris verrucosa,Cupressaceae,flower_primary_color,NHNSW_2014_2,1
Calocephalus platycephalus,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Calocephalus sonderi,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calochilus gracillimus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Calostemma purpureum,Amaryllidaceae,flower_primary_color,NHNSW_2014_2,1
Calothamnus hirsutus,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,1
Calotis ancyrocarpa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis anthemoides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis breviradiata,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Calotis cymbacantha,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis dentex,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis erinacea,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis glandulosa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis inermis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis latiuscula,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis moorei,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis plumulifera,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis porphyroglossa,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis scabiosifolia,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis scapigera,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calotis squamigera,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Calycopeplus paucifolius,Euphorbiaceae,flower_primary_color,eFLOWER_Dun_2022,2
Calytrix leschenaultii,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Calytrix longiflora,Myrtaceae,flower_primary_color,NHNSW_2014_2,1
Capparis anomala,Capparaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Capparis loranthifolia,Capparaceae,flower_primary_color,NHNSW_2014_2,1
Cardamine robusta,Brassicaceae,flower_primary_color,NHNSW_2014_2,1
Carex austrosulcata,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex blakei,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex declinata,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex hubbardii,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex incomitata,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex lobolepis,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex lophocarpa,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carex nemoralis,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Carinavalva glauca,Brassicaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Carronia multisepalea,Menispermaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Caryota albertii,Arecaceae,flower_primary_color,eFLOWER_Dun_2022,1
Casearia multinervosa,Salicaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Cassinia aureonitens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia compacta,Asteraceae,flower_primary_color,NHNSW_2014_2,2
Cassinia cunninghamii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia denticulata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia leptocephala,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia macrocephala,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia ozothamnoides,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia subtropica,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cassinia theodorii,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Castanospora alphandii,Sapindaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Catalepidia heyana,Proteaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,7
Cayratia eurynema,Vitaceae,flower_primary_color,NHNSW_2014_2,1
Celastrus australis,Celastraceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Centrolepis eremica,Centrolepidaceae,flower_primary_color,NHNSW_2014_2,1
Cephalosorus carpesioides,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Ceratogyne obionoides,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Ceratopteris thalictroides,Pteridaceae,flower_primary_color,NHNSW_2014_2,1
Chaetanthus leptocarpoides,Restionaceae,flower_primary_color,eFLOWER_Dun_2022,2
Chaetospora curvifolia,Cyperaceae,flower_primary_color,eFLOWER_Dun_2022,1
Chaetospora turbinata,Cyperaceae,flower_primary_color,NHNSW_2014_2,1
Chamaecrista biddulphiana,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Chamaescilla spiralis,Asparagaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Chamaexeros macranthera,Asparagaceae,flower_primary_color,eFLOWER_Dun_2022,1
Cheiranthera telfordii,Pittosporaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,5
Chenopodium auricomum,Chenopodiaceae,flower_primary_color,NHNSW_2014_2,1
Cheyniana microphylla,Myrtaceae,flower_primary_color,eFLOWER_Dun_2022,2
Chiloglottis anaticeps,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis chlorantha,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis palachila,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis pluricallata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis seminuda,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis sphyrnoides,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chiloglottis turfosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Chionanthus sleumeri,Oleaceae,floral_symmetry,eFLOWER_Dun_2022,1
Chlaenosciadium gardneri,Apiaceae,flower_primary_color,eFLOWER_Dun_2022,2
Chloanthes glandulosa,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Chondropyxis halophila,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,2
Chordifex stenandrus,Restionaceae,flower_primary_color,eFLOWER_Dun_2022,2
Choretrum pauciflorum,Santalaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,3
Chrysitrix distigmatosa,Cyperaceae,flower_primary_color,eFLOWER_Dun_2022,1
Chrysocephalum pterochaetum,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Chthonocephalus muellerianus,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Chthonocephalus pseudevax,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Cicendia quadrangularis,Gentianaceae,flower_primary_color,NHNSW_2014_2,1
Cineraria lyratiformis,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cissus hypoglauca,Vitaceae,flower_primary_color,NHNSW_2014_2,1
Cissus sterculiifolia,Vitaceae,flower_primary_color,NHNSW_2014_2,1
Citronella moorei,Icacinaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Citrus australasica,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Citrus glauca,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Citrus inodora,Rutaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Cleistanthus cunninghamii,Phyllanthaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Clematis fawcettii,Ranunculaceae,flower_primary_color,NHNSW_2014_2,1
Cleretum papulosum,Aizoaceae,flower_primary_color,NHNSW_2014_2,1
Coatesia paniculata,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Coleocoma centaurea,Asteraceae,flower_primary_color,eFLOWER_Dun_2022,1
Coleus alloplectus,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Coleus suaveolens,Lamiaceae,flower_primary_color,NHNSW_2014_2,1
Comesperma sphaerocarpum,Polygalaceae,flower_primary_color,NHNSW_2014_2,1
Commersonia hermanniifolia,Malvaceae,flower_primary_color,NHNSW_2014_2,1
Commersonia magniflora,Malvaceae,flower_primary_color,eFLOWER_Dun_2022,1
Commersonia prostrata,Malvaceae,flower_primary_color,NHNSW_2014_2,1
Commersonia rugosa,Malvaceae,flower_primary_color,NHNSW_2014_2,1
Commersonia salviifolia,Malvaceae,flower_primary_color,NHNSW_2014_2,1
Conospermum burgessiorum,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Conospermum ellipticum,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Conospermum ericifolium,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Conospermum longifolium,Proteaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Conospermum tenuifolium,Proteaceae,flower_primary_color,NHNSW_2014_2,1
Conostephium pendulum,Ericaceae,floral_symmetry,eFLOWER_Dun_2022,1
Conostylis seorsiflora,Haemodoraceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Consolida ajacis,Ranunculaceae,flower_primary_color,NHNSW_2014_2,1
Cooktownia robertsii,Orchidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Coopernookia barbata,Goodeniaceae,flower_primary_color,NHNSW_2014_2,1
Coopernookia chisholmii,Goodeniaceae,flower_primary_color,NHNSW_2014_2,1
Coopernookia strophiolata,Goodeniaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Corokia whiteana,Argophyllaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Coronidium elatum,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Correa baeuerlenii,Rutaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis acuminata,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis apostasioides,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis archeri,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis citriodora,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis despectans,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis eriochila,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis filiformis,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis fimbriata,Orchidaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,4
Corunastylis morina,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis morrisii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis nigricans,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis nuda,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis nudiscapa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis pedersonii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis plumosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis pumila,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis rhyolitica,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis sagittifera,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis simulans,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis superba,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis systena,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis turfosa,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corunastylis woollsii,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corybas dilatatus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corybas hispidus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corybas longitubus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corybas pruinosus,Orchidaceae,flower_primary_color,NHNSW_2014_2,1
Corymbia abergiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia aparrerinja,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia arenaria,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia arnhemensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia blakei,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia bloxsomei,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia brachycarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia bunites,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia candida,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia chippendalei,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia clandestina,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia cliftoniana,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia collina,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia deserticola,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia dunlopiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia ellipsoidea,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia eremaea,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia ferriticola,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia gilbertensis,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia haematoxylon,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia hendersonii,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia henryi,Myrtaceae,flower_primary_color,NHNSW_2014_2|Stephens_2024,2
Corymbia jacobsiana,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia lamprophylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia leichhardtii,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia lenziana,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia leptoloma,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia oocarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia opaca,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia pachycarpa,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia paractia,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia peltata,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia petalophylla,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia plena,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia pocillum,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia rhodops,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia scabrida,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia serendipita,Myrtaceae,flower_primary_color,Stephens_2024,1
Corymbia umbonata,Myrtaceae,flower_primary_color,Stephens_2024,1
Corynanthera flava,Myrtaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Corynotheca licrota,Hemerocallidaceae,flower_primary_color,NHNSW_2014_2,1
Cosmelia rubra,Ericaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Cossinia australiana,Sapindaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,2
Craspedia alba,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia aurantia,Asteraceae,flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,2
Craspedia canens,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia costiniana,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia crocata,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia haplorrhiza,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia lamicola,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Craspedia leucantha,Asteraceae,flower_primary_color,NHNSW_2014_2,1
Cremnothamnus thomsonii,Asteraceae,floral_symmetry,eFLOWER_Dun_2022,1
Crenidium spinescens,Solanaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Crinum flaccidum,Amaryllidaceae,flower_primary_color,NHNSW_2014_2,1
Crinum luteolum,Amaryllidaceae,floral_symmetry|flower_primary_color,eFLOWER_Dun_2022,3
Crispiloba disperma,Alseuosmiaceae,floral_symmetry|flower_primary_color,eFLOWER_2021|eFLOWER_Dun_2022,6
Cristonia biloba,Fabaceae,flower_primary_color,eFLOWER_Dun_2022,2
Crotalaria dissitiflora,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Crotalaria distans,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Crotalaria eremaea,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Crotalaria smithiana,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Crudia abbreviata,Fabaceae,flower_primary_color,eFLOWER_Dun_2022,2
Cryptandra ericoides,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Cryptandra lanosiflora,Rhamnaceae,flower_primary_color,NHNSW_2014_2,1
Cryptocarya dorrigoensis,Lauraceae,flower_primary_color,NHNSW_2014_2,1
Cryptocarya floydii,Lauraceae,flower_primary_color,NHNSW_2014_2,1
Cryptocarya meisneriana,Lauraceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_2021,2
Cryptocarya nova-anglica,Lauraceae,flower_primary_color,NHNSW_2014_2,1
Cryptocarya williwilliana,Lauraceae,flower_primary_color,NHNSW_2014_2,1
Cucumis zeyheri,Cucurbitaceae,flower_primary_color,NHNSW_2014_2,1
Cullen australasicum,Fabaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Cullen graveolens,Fabaceae,flower_primary_color,NHNSW_2014_2,1
Cupaniopsis newmanii,Sapindaceae,flower_primary_color,NHNSW_2014_2,1
Cuphonotus andraeanus,Brassicaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_Dun_2022,5
Cuphonotus humistratus,Brassicaceae,flower_primary_color,NHNSW_2014_2,1
Cuttsia viburnea,Rousseaceae,floral_symmetry|flower_primary_color,NHNSW_2014_2|eFLOWER_2021|eFLOWER_Dun_2022,7
