candidate_id,accepted_species,family,page_id,revision_id,revision_timestamp,axis,trait_name,normalized_value,supporting_excerpt,page_title,source_url,citation,page_content_sha256,cultivar_status
245ed66f45463800f225c0d2,Shirakiopsis elliptica,Euphorbiaceae,110789,173979,2015-01-31T20:10:57Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Inflorescence an axillary or terminal spike-like raceme on lateral shoots, up to 12 cm long, with numerous male flowers and 1–3 female flowers at base.",Shirakiopsis elliptica (PROTA),https://plantuse.plantnet.org/en/Shirakiopsis_elliptica_(PROTA),"Schmelzer, G.H., 2007. Shirakiopsis elliptica (Hochst.) Esser. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",094bc8279f6c662b84dbb185fd6585d766ecc4801d8066e18049a120783ac7f5,wild_or_species_level_monograph_not_cultivar_limited
19f53b3ebe2e2e0179682b16,Sloanea rhodantha,Elaeocarpaceae,110797,198053,2015-08-07T19:55:13Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers solitary in leaf axils of twigs, pendant, bisexual, regular, 4–6(–8)-merous, large and showy",Sloanea rhodantha (PROTA),https://plantuse.plantnet.org/en/Sloanea_rhodantha_(PROTA),"Rakotonandrasana, S., 2012. Sloanea rhodantha (Baker) Capuron. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",7d3335e3b020b265d7d4e6bd69b70b6d1fa6b313f45f8ec4d33c318c893ba317,wild_or_species_level_monograph_not_cultivar_limited
929c87269b1d996aef23319e,Sloanea rhodantha,Elaeocarpaceae,110797,198053,2015-08-07T19:55:13Z,flower_colour,flower_primary_color,red_pink,"petals free or variably fused, 1.5–3 cm long, irregularly lobed or toothed at apex, dark pink to red",Sloanea rhodantha (PROTA),https://plantuse.plantnet.org/en/Sloanea_rhodantha_(PROTA),"Rakotonandrasana, S., 2012. Sloanea rhodantha (Baker) Capuron. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",7d3335e3b020b265d7d4e6bd69b70b6d1fa6b313f45f8ec4d33c318c893ba317,wild_or_species_level_monograph_not_cultivar_limited
da693de471e3a5417665dc4c,Sloanea rhodantha,Elaeocarpaceae,110797,198053,2015-08-07T19:55:13Z,floral_structural_complexity,inflorescence_display,solitary,"Flowers solitary in leaf axils of twigs, pendant, bisexual, regular, 4–6(–8)-merous, large and showy",Sloanea rhodantha (PROTA),https://plantuse.plantnet.org/en/Sloanea_rhodantha_(PROTA),"Rakotonandrasana, S., 2012. Sloanea rhodantha (Baker) Capuron. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",7d3335e3b020b265d7d4e6bd69b70b6d1fa6b313f45f8ec4d33c318c893ba317,wild_or_species_level_monograph_not_cultivar_limited
05e424de8e91bcccf17eaf50,Smeathmannia pubescens,Passifloraceae,110798,173981,2015-01-31T20:16:18Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers solitary in leaf axils, bisexual, regular, 5-merous, glabrous, 5–7 cm in diameter",Smeathmannia pubescens (PROTA),https://plantuse.plantnet.org/en/Smeathmannia_pubescens_(PROTA),"de Ruijter, A., 2007. Smeathmannia pubescens Sol. ex R.Br. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4578d8c0a4d35a555b28447e896cb0d412cb91f38f09412b6c1768cd7dc84802,wild_or_species_level_monograph_not_cultivar_limited
c48e5d5cec92fe40aae069a6,Smeathmannia pubescens,Passifloraceae,110798,173981,2015-01-31T20:16:18Z,floral_structural_complexity,inflorescence_display,solitary,"Flowers solitary in leaf axils, bisexual, regular, 5-merous, glabrous, 5–7 cm in diameter",Smeathmannia pubescens (PROTA),https://plantuse.plantnet.org/en/Smeathmannia_pubescens_(PROTA),"de Ruijter, A., 2007. Smeathmannia pubescens Sol. ex R.Br. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4578d8c0a4d35a555b28447e896cb0d412cb91f38f09412b6c1768cd7dc84802,wild_or_species_level_monograph_not_cultivar_limited
add79cbd1cfe65caabbbe863,Spirospermum penduliflorum,Menispermaceae,110836,334314,2023-01-14T17:14:38Z,flower_colour,flower_primary_color,white|yellow_orange|green_brown_inconspicuous,*Flowers yellowish green to whitish,Spirospermum penduliflorum (PROTA),https://plantuse.plantnet.org/en/Spirospermum_penduliflorum_(PROTA),"Oyen, L.P.A., 2008. Spirospermum penduliflorum DC. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d7d9f3602432f675f0a7bbcfd62a0a4804abf20fa9f86e7746d4c6c93c9217b1,wild_or_species_level_monograph_not_cultivar_limited
79f852772d576ff2b08d155e,Spirospermum penduliflorum,Menispermaceae,110836,334314,2023-01-14T17:14:38Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"*Inflorescence an axillary or seemingly terminal, much branched, pendulous panicle up to 80 cm long, female inflorescence fewer-flowered than male one.",Spirospermum penduliflorum (PROTA),https://plantuse.plantnet.org/en/Spirospermum_penduliflorum_(PROTA),"Oyen, L.P.A., 2008. Spirospermum penduliflorum DC. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",d7d9f3602432f675f0a7bbcfd62a0a4804abf20fa9f86e7746d4c6c93c9217b1,wild_or_species_level_monograph_not_cultivar_limited
59d87f056ec6ceabd8006087,Spondianthus preussii,Phyllanthaceae,110838,174017,2015-02-01T10:53:52Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers unisexual, regular, 5-merous, sepals broadly ovate, c.",Spondianthus preussii (PROTA),https://plantuse.plantnet.org/en/Spondianthus_preussii_(PROTA),"Soladoye, M.O. & Adebisi, A.A., 2008. Spondianthus preussii Engl. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",98deeb1d3d61800eac62eaa625cb55a61cb06a13bcbbcd4b03f04972f475f0b6,wild_or_species_level_monograph_not_cultivar_limited
7147bc44b02fed345ea386fa,Spondianthus preussii,Phyllanthaceae,110838,174017,2015-02-01T10:53:52Z,flower_colour,flower_primary_color,red_pink|white,"1 mm long, whitish, pinkish tinged, petals elliptical-ovate, c.",Spondianthus preussii (PROTA),https://plantuse.plantnet.org/en/Spondianthus_preussii_(PROTA),"Soladoye, M.O. & Adebisi, A.A., 2008. Spondianthus preussii Engl. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",98deeb1d3d61800eac62eaa625cb55a61cb06a13bcbbcd4b03f04972f475f0b6,wild_or_species_level_monograph_not_cultivar_limited
ba62a7a927df7285c09dd55e,Spondianthus preussii,Phyllanthaceae,110838,174017,2015-02-01T10:53:52Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Inflorescence an erect, terminal or axillary panicle up to 10 cm long",Spondianthus preussii (PROTA),https://plantuse.plantnet.org/en/Spondianthus_preussii_(PROTA),"Soladoye, M.O. & Adebisi, A.A., 2008. Spondianthus preussii Engl. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",98deeb1d3d61800eac62eaa625cb55a61cb06a13bcbbcd4b03f04972f475f0b6,wild_or_species_level_monograph_not_cultivar_limited
0b4a6b17b5f82ef81c187b33,Stadmannia oppositifolia,Sapindaceae,110843,198058,2015-08-08T14:31:36Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers unisexual, regular, yellow, scented",Stadmannia oppositifolia (PROTA),https://plantuse.plantnet.org/en/Stadmannia_oppositifolia_(PROTA),"Bosch, C.H., 2011. Stadmannia oppositifolia Lam. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",b1fec63ffc154238f848678c6996776a977ad18604c758b8635683383c079e45,wild_or_species_level_monograph_not_cultivar_limited
f5b85ed47986bd365fecf115,Stadmannia oppositifolia,Sapindaceae,110843,198058,2015-08-08T14:31:36Z,flower_colour,flower_primary_color,yellow_orange,"Flowers unisexual, regular, yellow, scented",Stadmannia oppositifolia (PROTA),https://plantuse.plantnet.org/en/Stadmannia_oppositifolia_(PROTA),"Bosch, C.H., 2011. Stadmannia oppositifolia Lam. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",b1fec63ffc154238f848678c6996776a977ad18604c758b8635683383c079e45,wild_or_species_level_monograph_not_cultivar_limited
ded404ad949df000a3c6e374,Stadmannia oppositifolia,Sapindaceae,110843,198058,2015-08-08T14:31:36Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Inflorescence an axillary, false raceme 4–12 cm long.",Stadmannia oppositifolia (PROTA),https://plantuse.plantnet.org/en/Stadmannia_oppositifolia_(PROTA),"Bosch, C.H., 2011. Stadmannia oppositifolia Lam. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",b1fec63ffc154238f848678c6996776a977ad18604c758b8635683383c079e45,wild_or_species_level_monograph_not_cultivar_limited
5c55d680d5b0e2b9477e3de4,Staudtia kamerunensis,Myristicaceae,110844,198062,2015-08-08T19:21:01Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers unisexual, regular, with short pedicel",Staudtia kamerunensis (PROTA),https://plantuse.plantnet.org/en/Staudtia_kamerunensis_(PROTA),"Oyen, L.P.A. & Louppe, D., 2012. Staudtia kamerunensis Warb. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",69028025c825a2293315b5b21032562061f7d09cc6d90f5a75ae55bc29cf559b,wild_or_species_level_monograph_not_cultivar_limited
90c4d6d7c330bfe501eaf28a,Staudtia kamerunensis,Myristicaceae,110844,198062,2015-08-08T19:21:01Z,floral_structural_complexity,inflorescence_display,composite_display,"Inflorescence a globose head 0.5–1 cm in diameter, usually on 2-year-old branches in axils of fallen leaves, reddish brown short-hairy, 10–50-flowered",Staudtia kamerunensis (PROTA),https://plantuse.plantnet.org/en/Staudtia_kamerunensis_(PROTA),"Oyen, L.P.A. & Louppe, D., 2012. Staudtia kamerunensis Warb. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",69028025c825a2293315b5b21032562061f7d09cc6d90f5a75ae55bc29cf559b,wild_or_species_level_monograph_not_cultivar_limited
00de9c70aed841a8aa2b6e8b,Stephania abyssinica,Menispermaceae,110847,334330,2023-01-16T18:00:43Z,flower_colour,flower_primary_color,blue_purple,"male flowers with 6(–8) obovate sepals 1–2.5 mm long, purplish, stamens fused into a staminal column",Stephania abyssinica (PROTA),https://plantuse.plantnet.org/en/Stephania_abyssinica_(PROTA),"Grace, O.M. & Fowler, D.G., 2008. Stephania abyssinica (Quart.-Dill. & A.Rich.) Walp. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",da9f3ed7e47adc6d833a31ccdb6ebdc2fc655f2db6953544e8a8f2717a65a373,wild_or_species_level_monograph_not_cultivar_limited
00d42c2b3ed742d349bfd967,Sterculia africana,Malvaceae,110849,196887,2015-07-05T20:57:49Z,flower_colour,flower_primary_color,red_pink|yellow_orange|green_brown_inconspicuous,"Flowers unisexual, regular, 5-merous, 7–8 mm long, up to 2.5 cm in diameter, greenish to yellowish with pink or red markings",Sterculia africana (PROTA),https://plantuse.plantnet.org/en/Sterculia_africana_(PROTA),"Owusu, F.W. & Derkyi, N.S.A., 2011. Sterculia africana (Lour.) Fiori. [Internet] Record from PROTA4U. Brink, M. & Achigan-Dako, E.G. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",1cef9484d9852be14070e1cd9d167c5a9d74dbdf26310ac7a41973a61f17a214,wild_or_species_level_monograph_not_cultivar_limited
5b9d1b4586b99dd1ee0d1d44,Stillingia lineata,Euphorbiaceae,110854,174020,2015-02-01T11:03:21Z,floral_structural_complexity,floral_form,tubular,"male flowers with tubular perianth with 2 lobes or horns, 1 mm long, stamens 2, filaments c.",Stillingia lineata (PROTA),https://plantuse.plantnet.org/en/Stillingia_lineata_(PROTA),"Bosch, C.H., 2008. Stillingia lineata (Lam.) Müll.Arg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",19eba1d1490cd8a607ef216e92da8281953dbff4e48ec37b3b60c707cb7a2489,wild_or_species_level_monograph_not_cultivar_limited
d1d9ae2e1e42cd71f9fd6873,Stillingia lineata,Euphorbiaceae,110854,174020,2015-02-01T11:03:21Z,floral_structural_complexity,inflorescence_display,umbel_corymb|raceme_spike_panicle|solitary,"Inflorescence a terminal spike 2–13 cm long, lower part with up to 12 solitary female flowers, terminal part with male flowers in clusters of up to 15 flowers",Stillingia lineata (PROTA),https://plantuse.plantnet.org/en/Stillingia_lineata_(PROTA),"Bosch, C.H., 2008. Stillingia lineata (Lam.) Müll.Arg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",19eba1d1490cd8a607ef216e92da8281953dbff4e48ec37b3b60c707cb7a2489,wild_or_species_level_monograph_not_cultivar_limited
171f9d6628c9e2817d437e1a,Strombosia pustulata,Strombosiaceae,110857,198064,2015-08-08T19:33:55Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular, 5-merous",Strombosia pustulata (PROTA),https://plantuse.plantnet.org/en/Strombosia_pustulata_(PROTA),"Oteng-Amoako, A.A., 2012. Strombosia pustulata Oliv. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",367be356dd378ee35f036ab4a08ed4df87c5a5343832a159863e80e79672153b,wild_or_species_level_monograph_not_cultivar_limited
7e9a5ba61affa372680bb848,Strombosia pustulata,Strombosiaceae,110857,198064,2015-08-08T19:33:55Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"Inflorescence a compact axillary fascicle, usually few-flowered.",Strombosia pustulata (PROTA),https://plantuse.plantnet.org/en/Strombosia_pustulata_(PROTA),"Oteng-Amoako, A.A., 2012. Strombosia pustulata Oliv. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",367be356dd378ee35f036ab4a08ed4df87c5a5343832a159863e80e79672153b,wild_or_species_level_monograph_not_cultivar_limited
35929a084d63750f96386883,Strombosia scheffleri,Strombosiaceae,110858,198067,2015-08-08T19:40:52Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular, 5-merous",Strombosia scheffleri (PROTA),https://plantuse.plantnet.org/en/Strombosia_scheffleri_(PROTA),"Obeng, E.A., 2012. Strombosia scheffleri Engl. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2181e6d4b00a9161961e777759b90aff9594733e2234b66b86878b0246e4a4b7,wild_or_species_level_monograph_not_cultivar_limited
049ec207b3841a945dc2f0f0,Strombosia scheffleri,Strombosiaceae,110858,198067,2015-08-08T19:40:52Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"Inflorescence an axillary fascicle, few- to many-flowered.",Strombosia scheffleri (PROTA),https://plantuse.plantnet.org/en/Strombosia_scheffleri_(PROTA),"Obeng, E.A., 2012. Strombosia scheffleri Engl. In: Lemmens, R.H.M.J., Louppe, D. & Oteng-Amoako, A.A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2181e6d4b00a9161961e777759b90aff9594733e2234b66b86878b0246e4a4b7,wild_or_species_level_monograph_not_cultivar_limited
39fb12ea15e1b0cddfb99a0f,Strychnopsis thouarsii,Menispermaceae,110873,174044,2015-02-01T14:07:55Z,flower_colour,flower_primary_color,red_pink|white,petals translucent whitish to pink,Strychnopsis thouarsii (PROTA),https://plantuse.plantnet.org/en/Strychnopsis_thouarsii_(PROTA),"Oyen, L.P.A., 2008. Strychnopsis thouarsii Baill. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",079bcd42000fb7af020d2b4c2138fd0f389ba39ab22235173271089007a61f9c,wild_or_species_level_monograph_not_cultivar_limited
04b51b7fedde699166f6e4ce,Strychnopsis thouarsii,Menispermaceae,110873,174044,2015-02-01T14:07:55Z,floral_structural_complexity,inflorescence_display,raceme_spike_panicle,"Inflorescence an erect raceme, axillary or on older, leafless branches, often many together.",Strychnopsis thouarsii (PROTA),https://plantuse.plantnet.org/en/Strychnopsis_thouarsii_(PROTA),"Oyen, L.P.A., 2008. Strychnopsis thouarsii Baill. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",079bcd42000fb7af020d2b4c2138fd0f389ba39ab22235173271089007a61f9c,wild_or_species_level_monograph_not_cultivar_limited
e83e64917ffdbbfa6958a2cc,Strychnos floribunda,Loganiaceae,110881,174060,2015-02-01T18:03:15Z,flower_colour,flower_primary_color,white|green_brown_inconspicuous,"corolla tube cylindrical, up to 1.5 mm long, lobes oblong to ovate or triangular, 1.5–3 mm long, acute, spreading or recurved, glabrous or minutely hairy outside, inside often densely hairy, white or greenish white",Strychnos floribunda (PROTA),https://plantuse.plantnet.org/en/Strychnos_floribunda_(PROTA),"de Ruijter, A., 2008. Strychnos floribunda Gilg. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",b02cba3fda361e51227421229716eae6e0960c4274ad264e1dd599f3bc8f3364,wild_or_species_level_monograph_not_cultivar_limited
80f6739c83303a6649e37591,Strychnos mostueoides,Loganiaceae,110886,174065,2015-02-01T18:19:28Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular, 5-merous",Strychnos mostueoides (PROTA),https://plantuse.plantnet.org/en/Strychnos_mostueoides_(PROTA),"de Ruijter, A., 2007. Strychnos mostueoides Leeuwenb. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",48998c0c4d8feec33e202eb97f8543115a863fbe0aaa17eae52f4adfdd278213,wild_or_species_level_monograph_not_cultivar_limited
59e39284bca37d7f0a941015,Strychnos myrtoides,Loganiaceae,110887,174066,2015-02-01T18:23:25Z,floral_structural_complexity,floral_form,bell_campanulate,"corolla tube bell-shaped to nearly cylindrical, 1–2.5 mm long, lobes narrowly triangular, 1–2 cm long, acute, outside glabrous or minutely hairy, inside hairy at the base, white",Strychnos myrtoides (PROTA),https://plantuse.plantnet.org/en/Strychnos_myrtoides_(PROTA),"de Ruijter, A., 2007. Strychnos myrtoides Gilg & Busse. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4e804cebde2edd0791e41c23be4d87fabb0498052ce111c42b416c214df305ed,wild_or_species_level_monograph_not_cultivar_limited
0c760b95858d7626cd39e55d,Strychnos myrtoides,Loganiaceae,110887,174066,2015-02-01T18:23:25Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular, (4–)5-merous",Strychnos myrtoides (PROTA),https://plantuse.plantnet.org/en/Strychnos_myrtoides_(PROTA),"de Ruijter, A., 2007. Strychnos myrtoides Gilg & Busse. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4e804cebde2edd0791e41c23be4d87fabb0498052ce111c42b416c214df305ed,wild_or_species_level_monograph_not_cultivar_limited
da3da32988d7c899766d5f6b,Strychnos myrtoides,Loganiaceae,110887,174066,2015-02-01T18:23:25Z,flower_colour,flower_primary_color,white,"corolla tube bell-shaped to nearly cylindrical, 1–2.5 mm long, lobes narrowly triangular, 1–2 cm long, acute, outside glabrous or minutely hairy, inside hairy at the base, white",Strychnos myrtoides (PROTA),https://plantuse.plantnet.org/en/Strychnos_myrtoides_(PROTA),"de Ruijter, A., 2007. Strychnos myrtoides Gilg & Busse. In: Schmelzer, G.H. & Gurib-Fakim, A. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4e804cebde2edd0791e41c23be4d87fabb0498052ce111c42b416c214df305ed,wild_or_species_level_monograph_not_cultivar_limited
754fcb7907e4969021808e7c,Symphonia globulifera,Clusiaceae,110900,201539,2016-01-31T10:57:09Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers bisexual, regular, 5-merous",Symphonia globulifera (PROTA),https://plantuse.plantnet.org/en/Symphonia_globulifera_(PROTA),"Oyen, L.P.A., 2005. Symphonia globulifera L.f. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",818d2562e258939140bf410af9f38c17f571c98e7ae6d66246d63447c3acd6db,wild_or_species_level_monograph_not_cultivar_limited
93080a58933f3c9bcf3c311f,Symphonia globulifera,Clusiaceae,110900,201539,2016-01-31T10:57:09Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"*Inflorescence a sessile, umbel-like, many-flowered cyme, terminal on short lateral branches.",Symphonia globulifera (PROTA),https://plantuse.plantnet.org/en/Symphonia_globulifera_(PROTA),"Oyen, L.P.A., 2005. Symphonia globulifera L.f. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",818d2562e258939140bf410af9f38c17f571c98e7ae6d66246d63447c3acd6db,wild_or_species_level_monograph_not_cultivar_limited
25d20ad40ce3057657bdef04,Symphonia louvelii,Clusiaceae,110901,175623,2015-03-11T15:22:17Z,floral_structural_complexity,floral_symmetry,actinomorphic,"Flowers bisexual, regular, 5-merous, orange-red",Symphonia louvelii (PROTA),https://plantuse.plantnet.org/en/Symphonia_louvelii_(PROTA),"Lemmens, R.H.M.J., 2007. Symphonia louvelii Jum. & H.Perrier. [Internet] Record from PROTA4U. van der Vossen, H.A.M. & Mkamilo, G.S. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4402e2beedf74269c95e9a7857bdeff1b9cd6ca577a7f7af4a6629fc18dd349f,wild_or_species_level_monograph_not_cultivar_limited
0fd12946a8b822c0b86bf720,Symphonia louvelii,Clusiaceae,110901,175623,2015-03-11T15:22:17Z,flower_colour,flower_primary_color,red_pink|yellow_orange,"Flowers bisexual, regular, 5-merous, orange-red",Symphonia louvelii (PROTA),https://plantuse.plantnet.org/en/Symphonia_louvelii_(PROTA),"Lemmens, R.H.M.J., 2007. Symphonia louvelii Jum. & H.Perrier. [Internet] Record from PROTA4U. van der Vossen, H.A.M. & Mkamilo, G.S. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4402e2beedf74269c95e9a7857bdeff1b9cd6ca577a7f7af4a6629fc18dd349f,wild_or_species_level_monograph_not_cultivar_limited
feec4709d6f36e9517c38984,Symphonia louvelii,Clusiaceae,110901,175623,2015-03-11T15:22:17Z,floral_structural_complexity,inflorescence_display,umbel_corymb,"Inflorescence a short terminal umbel-like cyme, 2–6-flowered.",Symphonia louvelii (PROTA),https://plantuse.plantnet.org/en/Symphonia_louvelii_(PROTA),"Lemmens, R.H.M.J., 2007. Symphonia louvelii Jum. & H.Perrier. [Internet] Record from PROTA4U. van der Vossen, H.A.M. & Mkamilo, G.S. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",4402e2beedf74269c95e9a7857bdeff1b9cd6ca577a7f7af4a6629fc18dd349f,wild_or_species_level_monograph_not_cultivar_limited
53cd1c418f10f1efe8739968,Synsepalum brevipes,Sapotaceae,110905,201541,2016-01-31T11:14:34Z,floral_structural_complexity,floral_symmetry,actinomorphic,"*Flowers bisexual, regular, 5-merous, greenish to creamy white, fragrant, with short pedicels",Synsepalum brevipes (PROTA),https://plantuse.plantnet.org/en/Synsepalum_brevipes_(PROTA),"Lemmens, R.H.M.J., 2007. Synsepalum brevipes (Baker) T.D.Penn. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2071b17525fca80611e4e999d0618256e1c27cdaf6fe82bf329c11dbf3583e3e,wild_or_species_level_monograph_not_cultivar_limited
9da2493c7b807caff88d32a7,Synsepalum brevipes,Sapotaceae,110905,201541,2016-01-31T11:14:34Z,flower_colour,flower_primary_color,white|green_brown_inconspicuous,"*Flowers bisexual, regular, 5-merous, greenish to creamy white, fragrant, with short pedicels",Synsepalum brevipes (PROTA),https://plantuse.plantnet.org/en/Synsepalum_brevipes_(PROTA),"Lemmens, R.H.M.J., 2007. Synsepalum brevipes (Baker) T.D.Penn. In: Louppe, D., Oteng-Amoako, A.A. & Brink, M. (Editors). PROTA (Plant Resources of Tropical Africa / Ressources végétales de l’Afrique tropicale), Wageningen, Netherlands.",2071b17525fca80611e4e999d0618256e1c27cdaf6fe82bf329c11dbf3583e3e,wild_or_species_level_monograph_not_cultivar_limited
