accepted_species,genus,family,n_islands,n_records
Rumex hultenii,Rumex,Polygonaceae,1,1
Rumex hybridus,Rumex,Polygonaceae,2,103
Rumex hydrolapathum,Rumex,Polygonaceae,112,37870
Rumex hydrolapathum × obtusifolius,Rumex,Polygonaceae,2,4
Rumex hypogaeus,Rumex,Polygonaceae,18,48
Rumex induratus,Rumex,Polygonaceae,2,4
Rumex intermedius,Rumex,Polygonaceae,4,49
Rumex japonicus,Rumex,Polygonaceae,80,1741
Rumex knafii,Rumex,Polygonaceae,1,2
Rumex krausei,Rumex,Polygonaceae,1,7
Rumex lapponicus,Rumex,Polygonaceae,61,270
Rumex longifolius,Rumex,Polygonaceae,461,16114
Rumex longifolius x obtusifolius,Rumex,Polygonaceae,2,3
Rumex longifolius × obtusifolius,Rumex,Polygonaceae,2,5
Rumex lousleyi,Rumex,Polygonaceae,1,2
Rumex lunaria,Rumex,Polygonaceae,12,3121
Rumex madaio,Rumex,Polygonaceae,7,70
Rumex maderensis,Rumex,Polygonaceae,7,613
Rumex magellanicus,Rumex,Polygonaceae,3,4
Rumex maricola,Rumex,Polygonaceae,3,6
Rumex maritimus,Rumex,Polygonaceae,95,8329
Rumex maritimus × palustris,Rumex,Polygonaceae,1,1
Rumex microcarpus,Rumex,Polygonaceae,1,12
Rumex nankingensis,Rumex,Polygonaceae,1,2
Rumex nebroides,Rumex,Polygonaceae,1,11
Rumex neglectus,Rumex,Polygonaceae,9,125
Rumex nepalensis,Rumex,Polygonaceae,5,194
Rumex nervosus,Rumex,Polygonaceae,3,16
Rumex oblongifolius,Rumex,Polygonaceae,1,1
Rumex obovatus,Rumex,Polygonaceae,3,52
Rumex obtusifolius,Rumex,Polygonaceae,427,396265
Rumex obtusifolius x sanguineus,Rumex,Polygonaceae,2,3
Rumex obtusifolius × sanguineus,Rumex,Polygonaceae,4,6
Rumex occidentalis,Rumex,Polygonaceae,41,72
Rumex ogulinensis,Rumex,Polygonaceae,1,1
Rumex orbiculatus,Rumex,Polygonaceae,9,28
Rumex pallidus,Rumex,Polygonaceae,14,25
Rumex palustris,Rumex,Polygonaceae,37,4432
Rumex paraguayensis,Rumex,Polygonaceae,1,1
Rumex patientia,Rumex,Polygonaceae,27,376
Rumex persicarioides,Rumex,Polygonaceae,4,6
Rumex pictus,Rumex,Polygonaceae,3,16
Rumex pratensis,Rumex,Polygonaceae,17,201
Rumex propinquus,Rumex,Polygonaceae,2,10
Rumex pseudonatronatus,Rumex,Polygonaceae,27,57
Rumex pseudoxyria,Rumex,Polygonaceae,5,37
Rumex pulcher,Rumex,Polygonaceae,123,12766
Rumex roseus,Rumex,Polygonaceae,3,4
Rumex rugosus,Rumex,Polygonaceae,9,188
Rumex rupestris,Rumex,Polygonaceae,8,1565
Rumex sagittatus,Rumex,Polygonaceae,12,973
Rumex salicifolius,Rumex,Polygonaceae,16,209
Rumex sanguineus,Rumex,Polygonaceae,89,185641
Rumex schulzei,Rumex,Polygonaceae,2,3
Rumex scutatus,Rumex,Polygonaceae,15,718
Rumex sibiricus,Rumex,Polygonaceae,2,2
Rumex simpliciflorus,Rumex,Polygonaceae,3,36
Rumex skottsbergii,Rumex,Polygonaceae,1,169
Rumex spinosus,Rumex,Polygonaceae,57,636
Rumex steinii,Rumex,Polygonaceae,1,2
Rumex stenophyllus,Rumex,Polygonaceae,9,15
Rumex subarcticus,Rumex,Polygonaceae,4,10
Rumex suffruticosus,Rumex,Polygonaceae,1,1
Rumex thyrsiflorus,Rumex,Polygonaceae,84,6161
Rumex thyrsoides,Rumex,Polygonaceae,7,232
Rumex transitorius,Rumex,Polygonaceae,4,8
Rumex triangulivalvis,Rumex,Polygonaceae,18,40
Rumex trisetifer,Rumex,Polygonaceae,5,52
Rumex tuberosus,Rumex,Polygonaceae,28,129
Rumex ujskensis,Rumex,Polygonaceae,2,6
Rumex verticillatus,Rumex,Polygonaceae,18,40
Rumex vesicarius,Rumex,Polygonaceae,25,1027
Rumex weberi,Rumex,Polygonaceae,1,1
Rumex wirtgenii,Rumex,Polygonaceae,1,1
Rumicastrum arenicolum,Rumicastrum,Montiaceae,2,8
Rumicastrum balonense,Rumicastrum,Montiaceae,1,2
Rumicastrum brevipedatum,Rumicastrum,Montiaceae,2,17
Rumicastrum calyptratum,Rumicastrum,Montiaceae,13,118
Rumicastrum corrigioloides,Rumicastrum,Montiaceae,1,12
Rumicastrum eremaeum,Rumicastrum,Montiaceae,5,26
Rumicastrum gracile,Rumicastrum,Montiaceae,8,19
Rumicastrum granuliferum,Rumicastrum,Montiaceae,6,29
Rumicastrum polyandrum,Rumicastrum,Montiaceae,4,11
Rumicastrum pumilum,Rumicastrum,Montiaceae,1,1
Rumicastrum quadrivalve,Rumicastrum,Montiaceae,3,6
Rumicastrum remotum,Rumicastrum,Montiaceae,1,13
Rumicastrum spergularinum,Rumicastrum,Montiaceae,5,9
Rumicastrum sphaerophyllum,Rumicastrum,Montiaceae,1,1
Rumicastrum tholiforme,Rumicastrum,Montiaceae,1,1
Rumicastrum uniflorum,Rumicastrum,Montiaceae,2,4
Rumohra adiantiformis,Rumohra,Dryopteridaceae,64,9467
Rumohra berteroana,Rumohra,Dryopteridaceae,3,23
Rumohra linearisquamata,Rumohra,Dryopteridaceae,1,18
Rumohra lokohensis,Rumohra,Dryopteridaceae,1,51
Rumohra madagascarica,Rumohra,Dryopteridaceae,1,35
Rungia chinensis,Rungia,Acanthaceae,1,88
Rungia diversiformis,Rungia,Acanthaceae,2,6
Rungia klossii,Rungia,Acanthaceae,3,50
Rungia latior,Rungia,Acanthaceae,1,1
Rungia longifolia,Rungia,Acanthaceae,2,6
Rungia membranacea,Rungia,Acanthaceae,1,1
Rungia parviflora,Rungia,Acanthaceae,7,17
Rungia paxiana,Rungia,Acanthaceae,1,10
Rungia pectinata,Rungia,Acanthaceae,4,37
Rungia philippinensis,Rungia,Acanthaceae,1,3
Rungia podostachya,Rungia,Acanthaceae,1,2
Rungia repens,Rungia,Acanthaceae,4,6
Rungia rungiodes,Rungia,Acanthaceae,1,1
Rungia saranganensis,Rungia,Acanthaceae,1,1
Rungia smeruensis,Rungia,Acanthaceae,1,1
Rungia taiwanensis,Rungia,Acanthaceae,1,163
Rungia wightiana,Rungia,Acanthaceae,1,1
Rupiphila tachiroei,Rupiphila,Apiaceae,4,196
Ruppia cirrhosa,Ruppia,Ruppiaceae,152,2368
Ruppia didyma,Ruppia,Ruppiaceae,2,2
Ruppia filifolia,Ruppia,Ruppiaceae,1,6
Ruppia maritima,Ruppia,Ruppiaceae,439,9783
Ruppia megacarpa,Ruppia,Ruppiaceae,9,138
Ruppia polycarpa,Ruppia,Ruppiaceae,17,546
Ruppia spiralis,Ruppia,Ruppiaceae,13,82
Ruppia tuberosa,Ruppia,Ruppiaceae,5,42
Ruprechtia chiapensis,Ruprechtia,Polygonaceae,1,1
Ruprechtia coriacea,Ruprechtia,Polygonaceae,2,3
Ruprechtia curranii,Ruprechtia,Polygonaceae,1,209
Ruprechtia ramiflora,Ruprechtia,Polygonaceae,1,1
Ruschia caroli,Ruschia,Aizoaceae,3,44
Ruschia geminiflora,Ruschia,Aizoaceae,2,6
Ruschia macowanii,Ruschia,Aizoaceae,1,1
Ruschia schollii,Ruschia,Aizoaceae,1,1
Ruschia tumidula,Ruschia,Aizoaceae,1,1
Ruscus aculeatus,Ruscus,Asparagaceae,100,21357
Ruscus hypoglossum,Ruscus,Asparagaceae,11,86
Ruscus hypophyllum,Ruscus,Asparagaceae,12,72
Ruscus streptophyllus,Ruscus,Asparagaceae,1,114
Ruspolia decurrens,Ruspolia,Acanthaceae,1,35
Ruspolia humbertii,Ruspolia,Acanthaceae,1,127
Ruspolia hypocrateriformis,Ruspolia,Acanthaceae,1,1
Ruspolia paniculata,Ruspolia,Acanthaceae,1,2
Ruspolia seticalyx,Ruspolia,Acanthaceae,1,4
Russelia coccinea,Russelia,Plantaginaceae,1,3
Russelia equisetiformis,Russelia,Plantaginaceae,145,996
Russelia retrorsa,Russelia,Plantaginaceae,1,2
Russelia sarmentosa,Russelia,Plantaginaceae,8,13
Russelia tenuis,Russelia,Plantaginaceae,3,6
Russelia ternifolia,Russelia,Plantaginaceae,1,2
Rustia formosa,Rustia,Rubiaceae,3,11
Rustia occidentalis,Rustia,Rubiaceae,7,42
Ruta angustifolia,Ruta,Rutaceae,14,637
Ruta chalepensis,Ruta,Rutaceae,108,899
Ruta corsica,Ruta,Rutaceae,2,276
Ruta graveolens,Ruta,Rutaceae,62,507
Ruta lamarmorae,Ruta,Rutaceae,1,15
Ruta microcarpa,Ruta,Rutaceae,1,30
Ruta montana,Ruta,Rutaceae,2,56
Ruta oreojasme,Ruta,Rutaceae,1,29
Ruta pinnata,Ruta,Rutaceae,3,107
Rutheopsis herbanica,Rutheopsis,Apiaceae,2,66
Rutheopsis tortuosa,Rutheopsis,Apiaceae,5,77
Ruthiella saxicola,Ruthiella,Campanulaceae,1,1
Ruthiella schlechteri,Ruthiella,Campanulaceae,1,1
Ruthiella subcordata,Ruthiella,Campanulaceae,1,4
Rutidea decorticata,Rutidea,Rubiaceae,1,2
Rutidea hispida,Rutidea,Rubiaceae,1,2
Rutidea smithii,Rutidea,Rubiaceae,2,7
Rutidosis helichrysoides,Rutidosis,Asteraceae,1,1
Ruttya bernieri,Ruttya,Acanthaceae,1,8
Ruttya fruticosa,Ruttya,Acanthaceae,4,5
Ruyschia clusiifolia,Ruyschia,Marcgraviaceae,2,6
Ruyschia tremadena,Ruyschia,Marcgraviaceae,1,1
Ryania speciosa,Ryania,Salicaceae,8,48
Ryparosa acuminata,Ryparosa,Achariaceae,7,71
Ryparosa amplifolia,Ryparosa,Achariaceae,2,30
Ryparosa anterides,Ryparosa,Achariaceae,1,7
Ryparosa baccaureoides,Ryparosa,Achariaceae,1,10
Ryparosa caesia,Ryparosa,Achariaceae,4,50
Ryparosa calotricha,Ryparosa,Achariaceae,3,53
Ryparosa cauliflora,Ryparosa,Achariaceae,2,2
Ryparosa fasciculata,Ryparosa,Achariaceae,4,8
Ryparosa glauca,Ryparosa,Achariaceae,2,15
Ryparosa hirsuta,Ryparosa,Achariaceae,2,30
Ryparosa hullettii,Ryparosa,Achariaceae,4,110
Ryparosa javanica,Ryparosa,Achariaceae,7,83
Ryparosa kostermansii,Ryparosa,Achariaceae,2,49
Ryparosa kunstleri,Ryparosa,Achariaceae,2,15
Ryparosa maculata,Ryparosa,Achariaceae,1,3
Ryparosa maycockii,Ryparosa,Achariaceae,1,2
Ryparosa micromera,Ryparosa,Achariaceae,2,8
Ryparosa milleri,Ryparosa,Achariaceae,1,3
Ryparosa minor,Ryparosa,Achariaceae,1,2
Ryparosa multinervosa,Ryparosa,Achariaceae,2,18
Ryparosa porcata,Ryparosa,Achariaceae,2,6
Ryparosa wrayi,Ryparosa,Achariaceae,1,8
Ryticaryum elegans,Ryticaryum,Icacinaceae,1,13
Ryticaryum gracile,Ryticaryum,Icacinaceae,1,1
Ryticaryum longifolium,Ryticaryum,Icacinaceae,5,123
Ryticaryum macrocarpum,Ryticaryum,Icacinaceae,2,4
Ryticaryum novoguineense,Ryticaryum,Icacinaceae,1,8
Ryticaryum oleraceum,Ryticaryum,Icacinaceae,7,13
Ryticaryum oxycarpum,Ryticaryum,Icacinaceae,2,4
Ryticaryum racemosum,Ryticaryum,Icacinaceae,1,1
Rytidosperma auriculatum,Rytidosperma,Poaceae,2,7
Rytidosperma australe,Rytidosperma,Poaceae,3,134
Rytidosperma biannulare,Rytidosperma,Poaceae,7,150
Rytidosperma bipartitum,Rytidosperma,Poaceae,1,2
Rytidosperma bonthainicum,Rytidosperma,Poaceae,1,2
Rytidosperma buchananii,Rytidosperma,Poaceae,2,225
Rytidosperma caespitosum,Rytidosperma,Poaceae,21,1058
Rytidosperma carphoides,Rytidosperma,Poaceae,3,164
Rytidosperma clavatum,Rytidosperma,Poaceae,3,266
Rytidosperma corinum,Rytidosperma,Poaceae,2,40
Rytidosperma craigii,Rytidosperma,Poaceae,1,11
Rytidosperma dendeniwae,Rytidosperma,Poaceae,1,3
Rytidosperma diemenicum,Rytidosperma,Poaceae,1,247
Rytidosperma dimidiatum,Rytidosperma,Poaceae,4,344
Rytidosperma duttonianum,Rytidosperma,Poaceae,2,4
Rytidosperma erianthum,Rytidosperma,Poaceae,2,7
Rytidosperma exiguum,Rytidosperma,Poaceae,1,151
Rytidosperma fortunae-hibernae,Rytidosperma,Poaceae,1,235
Rytidosperma fulvum,Rytidosperma,Poaceae,4,446
Rytidosperma geniculatum,Rytidosperma,Poaceae,8,193
Rytidosperma gracile,Rytidosperma,Poaceae,20,1466
Rytidosperma horrens,Rytidosperma,Poaceae,1,11
Rytidosperma indutum,Rytidosperma,Poaceae,3,392
Rytidosperma irianense,Rytidosperma,Poaceae,1,15
Rytidosperma javanicum,Rytidosperma,Poaceae,1,1
Rytidosperma laeve,Rytidosperma,Poaceae,8,485
Rytidosperma longifolium,Rytidosperma,Poaceae,1,1
Rytidosperma maculatum,Rytidosperma,Poaceae,2,76
Rytidosperma mamberamense,Rytidosperma,Poaceae,1,4
Rytidosperma merum,Rytidosperma,Poaceae,2,53
Rytidosperma monticola,Rytidosperma,Poaceae,1,1
Rytidosperma montis-wilhelmi,Rytidosperma,Poaceae,1,14
Rytidosperma nardifolium,Rytidosperma,Poaceae,1,2
Rytidosperma nigricans,Rytidosperma,Poaceae,4,141
Rytidosperma nitens,Rytidosperma,Poaceae,2,133
Rytidosperma nivicola,Rytidosperma,Poaceae,1,173
Rytidosperma nudiflorum,Rytidosperma,Poaceae,1,257
Rytidosperma nudum,Rytidosperma,Poaceae,2,16
Rytidosperma occidentale,Rytidosperma,Poaceae,1,2
Rytidosperma oreoboloides,Rytidosperma,Poaceae,5,243
Rytidosperma oreophilum,Rytidosperma,Poaceae,1,2
Rytidosperma pauciflorum,Rytidosperma,Poaceae,1,290
Rytidosperma penicillatum,Rytidosperma,Poaceae,23,1298
Rytidosperma petrosum,Rytidosperma,Poaceae,3,10
Rytidosperma pilosum,Rytidosperma,Poaceae,22,1195
Rytidosperma pulchrum,Rytidosperma,Poaceae,1,11
Rytidosperma pumilum,Rytidosperma,Poaceae,3,574
Rytidosperma racemosum,Rytidosperma,Poaceae,34,742
Rytidosperma semiannulare,Rytidosperma,Poaceae,14,254
Rytidosperma setaceum,Rytidosperma,Poaceae,23,883
Rytidosperma setifolium,Rytidosperma,Poaceae,5,2967
Rytidosperma telmaticum,Rytidosperma,Poaceae,1,23
Rytidosperma tenue,Rytidosperma,Poaceae,1,10
Rytidosperma tenuius,Rytidosperma,Poaceae,7,303
Rytidosperma thomsonii,Rytidosperma,Poaceae,2,254
Rytidosperma unarede,Rytidosperma,Poaceae,13,353
Rytidosperma vestitum,Rytidosperma,Poaceae,1,125
Rytidosperma virescens,Rytidosperma,Poaceae,1,9
Rytidosperma viride,Rytidosperma,Poaceae,2,28
Rytigynia adenodonta,Rytigynia,Rubiaceae,1,1
Rytigynia celastroides,Rytigynia,Rubiaceae,2,7
Rytigynia erythroxyloides,Rytigynia,Rubiaceae,2,27
Rytigynia humbertii,Rytigynia,Rubiaceae,1,42
Rytigynia madagascariensis,Rytigynia,Rubiaceae,1,25
Rytigynia rubra,Rytigynia,Rubiaceae,1,14
Rytigynia sambavensis,Rytigynia,Rubiaceae,3,112
Rytigynia senegalensis,Rytigynia,Rubiaceae,1,1
Rytigynia seyrigii,Rytigynia,Rubiaceae,1,32
Rytigynia syringifolia,Rytigynia,Rubiaceae,1,33
Rytigynia umbellulata,Rytigynia,Rubiaceae,2,26
Saba comorensis,Saba,Apocynaceae,9,122
Saba senegalensis,Saba,Apocynaceae,2,2
Sabal antillensis,Sabal,Arecaceae,1,71
Sabal bermudana,Sabal,Arecaceae,6,34
Sabal causiarum,Sabal,Arecaceae,7,72
Sabal domingensis,Sabal,Arecaceae,1,18
Sabal etonia,Sabal,Arecaceae,1,1
Sabal filifera,Sabal,Arecaceae,1,2
Sabal lougheediana,Sabal,Arecaceae,1,20
Sabal maritima,Sabal,Arecaceae,3,28
Sabal mauritiiformis,Sabal,Arecaceae,10,21
Sabal mexicana,Sabal,Arecaceae,9,47
Sabal minor,Sabal,Arecaceae,28,243
Sabal palmetto,Sabal,Arecaceae,72,1006
Sabal yapa,Sabal,Arecaceae,5,55
Sabatia angularis,Sabatia,Gentianaceae,4,8
Sabatia arenicola,Sabatia,Gentianaceae,3,34
Sabatia brevifolia,Sabatia,Gentianaceae,3,8
Sabatia calycina,Sabatia,Gentianaceae,3,5
Sabatia campanulata,Sabatia,Gentianaceae,9,14
Sabatia campestris,Sabatia,Gentianaceae,5,122
Sabatia decandra,Sabatia,Gentianaceae,3,5
Sabatia difformis,Sabatia,Gentianaceae,2,18
Sabatia dodecandra,Sabatia,Gentianaceae,5,12
Sabatia formosa,Sabatia,Gentianaceae,1,1
Sabatia grandiflora,Sabatia,Gentianaceae,8,17
Sabatia macrophylla,Sabatia,Gentianaceae,1,1
Sabatia stellaris,Sabatia,Gentianaceae,63,608
Sabia campanulata,Sabia,Sabiaceae,1,1
Sabia discolor,Sabia,Sabiaceae,1,2
Sabia japonica,Sabia,Sabiaceae,4,39
Sabia javanica,Sabia,Sabiaceae,3,33
Sabia lanceolata,Sabia,Sabiaceae,1,1
Sabia limoniacea,Sabia,Sabiaceae,5,45
Sabia parviflora,Sabia,Sabiaceae,2,20
Sabia pauciflora,Sabia,Sabiaceae,10,123
Sabia racemosa,Sabia,Sabiaceae,1,18
Sabia schumanniana,Sabia,Sabiaceae,1,9
Sabia sumatrana,Sabia,Sabiaceae,2,4
Sabia swinhoei,Sabia,Sabiaceae,2,490
Sabia transarisanensis,Sabia,Sabiaceae,1,164
Sabicea acuminata,Sabicea,Rubiaceae,2,59
Sabicea angustifolia,Sabicea,Rubiaceae,2,33
Sabicea aspera,Sabicea,Rubiaceae,1,1
Sabicea calycina,Sabicea,Rubiaceae,2,4
Sabicea capitellata,Sabicea,Rubiaceae,1,2
Sabicea cauliflora,Sabicea,Rubiaceae,1,38
Sabicea ceylanica,Sabicea,Rubiaceae,1,11
Sabicea cinerea,Sabicea,Rubiaceae,2,7
Sabicea dewevrei,Sabicea,Rubiaceae,1,1
Sabicea diversifolia,Sabicea,Rubiaceae,2,241
Sabicea exellii,Sabicea,Rubiaceae,1,13
Sabicea gigantostipula,Sabicea,Rubiaceae,1,4
Sabicea glabrescens,Sabicea,Rubiaceae,1,6
Sabicea grisea,Sabicea,Rubiaceae,5,7
Sabicea hirta,Sabicea,Rubiaceae,1,8
Sabicea ingrata,Sabicea,Rubiaceae,2,78
Sabicea marojejyensis,Sabicea,Rubiaceae,1,18
Sabicea panamensis,Sabicea,Rubiaceae,6,15
Sabicea schaeferi,Sabicea,Rubiaceae,1,1
Sabicea seua,Sabicea,Rubiaceae,1,36
Sabicea thomensis,Sabicea,Rubiaceae,1,3
Sabicea urbaniana,Sabicea,Rubiaceae,1,1
Sabicea venosa,Sabicea,Rubiaceae,1,2
Sabicea villosa,Sabicea,Rubiaceae,6,32
Sabulina attica,Sabulina,Caryophyllaceae,14,58
Sabulina caespitosa,Sabulina,Caryophyllaceae,1,1
Sabulina dawsonensis,Sabulina,Caryophyllaceae,8,31
Sabulina douglasii,Sabulina,Caryophyllaceae,3,19
Sabulina elegans,Sabulina,Caryophyllaceae,7,31
Sabulina glaucina,Sabulina,Caryophyllaceae,4,15
Sabulina macra,Sabulina,Caryophyllaceae,2,3
Sabulina mediterranea,Sabulina,Caryophyllaceae,30,173
Sabulina mesogitana,Sabulina,Caryophyllaceae,12,43
Sabulina michauxii,Sabulina,Caryophyllaceae,1,1
Sabulina rosei,Sabulina,Caryophyllaceae,19,183
Sabulina rubella,Sabulina,Caryophyllaceae,83,2936
Sabulina stricta,Sabulina,Caryophyllaceae,26,768
Sabulina tenuifolia,Sabulina,Caryophyllaceae,54,2225
Sabulina thymifolia,Sabulina,Caryophyllaceae,2,5
Sabulina velenovskyi,Sabulina,Caryophyllaceae,1,1
Sabulina verna,Sabulina,Caryophyllaceae,36,6883
Sabulina viscosa,Sabulina,Caryophyllaceae,6,13
Saccharum,Saccharum,Poaceae,1,1
Saccharum beccarii,Saccharum,Poaceae,1,2
Saccharum chinense,Saccharum,Poaceae,1,1
Saccharum edule,Saccharum,Poaceae,3,17
Saccharum formosanum,Saccharum,Poaceae,4,98
Saccharum hybr,Saccharum,Poaceae,1,1
Saccharum maximum,Saccharum,Poaceae,5,10
Saccharum narenga,Saccharum,Poaceae,1,13
Saccharum officinarum,Saccharum,Poaceae,117,817
Saccharum ravennae,Saccharum,Poaceae,7,12
Saccharum robustum,Saccharum,Poaceae,8,81
Saccharum sinense,Saccharum,Poaceae,5,28
Saccharum spontaneum,Saccharum,Poaceae,74,2549
Sacciolepis africana,Sacciolepis,Poaceae,2,57
Sacciolepis angustissima,Sacciolepis,Poaceae,1,1
Sacciolepis curvata,Sacciolepis,Poaceae,11,120
Sacciolepis indica,Sacciolepis,Poaceae,97,2670
Sacciolepis interrupta,Sacciolepis,Poaceae,1,1
Sacciolepis micrococca,Sacciolepis,Poaceae,1,4
Sacciolepis myosuroides,Sacciolepis,Poaceae,15,151
Sacciolepis myuros,Sacciolepis,Poaceae,4,11
Sacciolepis striata,Sacciolepis,Poaceae,19,49
Sacciolepis viguieri,Sacciolepis,Poaceae,1,62
Sacciolepis vilvoides,Sacciolepis,Poaceae,4,11
Saccolabiopsis alata,Saccolabiopsis,Orchidaceae,1,1
Saccolabiopsis bakhuizenii,Saccolabiopsis,Orchidaceae,1,1
Saccolabiopsis microphyton,Saccolabiopsis,Orchidaceae,1,1
Saccolabiopsis pallida,Saccolabiopsis,Orchidaceae,2,3
Saccolabiopsis viridiflora,Saccolabiopsis,Orchidaceae,1,2
Saccolabium pusillum,Saccolabium,Orchidaceae,1,1
Saccolabium rantii,Saccolabium,Orchidaceae,1,1
Saccolabium sigmoideum,Saccolabium,Orchidaceae,1,4
Saccoloma domingense,Saccoloma,Saccolomataceae,7,160
Saccoloma elegans,Saccoloma,Saccolomataceae,8,56
Saccoloma inaequale,Saccoloma,Saccolomataceae,9,113
Sachsia coronopifolia,Sachsia,Asteraceae,1,1
Sachsia polycephala,Sachsia,Asteraceae,9,74
Sachsia tricephala,Sachsia,Asteraceae,1,4
Sacoglottis amazonica,Sacoglottis,Humiriaceae,8,23
Sacoglottis gabonensis,Sacoglottis,Humiriaceae,2,6
Sacoglottis guianensis,Sacoglottis,Humiriaceae,4,6
Sacoglottis holdridgei,Sacoglottis,Humiriaceae,1,38
Sacoglottis mattogrossensis,Sacoglottis,Humiriaceae,2,10
Sacoila lanceolata,Sacoila,Orchidaceae,28,230
Sacoila squamulosa,Sacoila,Orchidaceae,4,13
Sacosperma paniculatum,Sacosperma,Rubiaceae,2,14
Sadleria cyatheoides,Sadleria,Blechnaceae,7,741
Sadleria pallida,Sadleria,Blechnaceae,6,224
Sadleria souleyetiana,Sadleria,Blechnaceae,5,86
Sadleria souleytiana,Sadleria,Blechnaceae,5,23
Sadleria squarrosa,Sadleria,Blechnaceae,5,100
Sadleria unisora,Sadleria,Blechnaceae,2,44
Sadleria wagneriana,Sadleria,Blechnaceae,1,18
Sagenia anastomosans,Tectaria,Tectariaceae,1,7
Sageraea elliptica,Sageraea,Annonaceae,8,124
Sageraea lanceolata,Sageraea,Annonaceae,9,90
Sageraea sarawakensis,Sageraea,Annonaceae,1,4
Sageraea thwaitesii,Sageraea,Annonaceae,1,4
Sageraea zeylanica,Sageraea,Annonaceae,1,7
Sageretia filiformis,Sageretia,Rhamnaceae,2,4
Sageretia gracilis,Sageretia,Rhamnaceae,1,1
Sageretia hamosa,Sageretia,Rhamnaceae,7,21
Sageretia henryi,Sageretia,Rhamnaceae,1,2
Sageretia leprosa,Sageretia,Rhamnaceae,4,25
Sageretia lucida,Sageretia,Rhamnaceae,1,19
Sageretia minutiflora,Sageretia,Rhamnaceae,5,21
Sageretia parviflora,Sageretia,Rhamnaceae,1,1
Sageretia randaiensis,Sageretia,Rhamnaceae,1,290
Sageretia thea,Sageretia,Rhamnaceae,72,849
Sageretia wrightii,Sageretia,Rhamnaceae,1,1
Sagina abyssinica,Sagina,Caryophyllaceae,1,4
Sagina alexandrae,Sagina,Caryophyllaceae,54,306
Sagina apetala,Sagina,Caryophyllaceae,176,73412
Sagina belonophylla,Sagina,Caryophyllaceae,1,16
Sagina caespitosa,Sagina,Caryophyllaceae,19,289
Sagina decumbens,Sagina,Caryophyllaceae,20,70
Sagina diemensis,Sagina,Caryophyllaceae,1,28
Sagina donatioides,Sagina,Caryophyllaceae,1,4
Sagina glabra,Sagina,Caryophyllaceae,2,3
Sagina hookeri,Sagina,Caryophyllaceae,2,6
Sagina japonica,Sagina,Caryophyllaceae,62,1391
Sagina maritima,Sagina,Caryophyllaceae,269,8654
Sagina maxima,Sagina,Caryophyllaceae,78,500
Sagina media,Sagina,Caryophyllaceae,9,68
Sagina micropetala,Sagina,Caryophyllaceae,36,1395
Sagina monticola,Sagina,Caryophyllaceae,1,4
Sagina namadgi,Sagina,Caryophyllaceae,2,11
Sagina nivalis,Sagina,Caryophyllaceae,125,2381
Sagina nodosa,Sagina,Caryophyllaceae,468,23285
Sagina papuana,Sagina,Caryophyllaceae,5,168
Sagina pilifera,Sagina,Caryophyllaceae,3,626
Sagina procumbens,Sagina,Caryophyllaceae,668,189798
Sagina procumbens x saginoides,Sagina,Caryophyllaceae,1,1
Sagina procumbens × subulata,Sagina,Caryophyllaceae,1,2
Sagina revelierei,Sagina,Caryophyllaceae,15,547
Sagina rupestris,Sagina,Caryophyllaceae,1,5
Sagina saginoides,Sagina,Caryophyllaceae,94,2503
Sagina subulata,Sagina,Caryophyllaceae,42,85
Sagittaria aginashi,Sagittaria,Alismataceae,12,165
Sagittaria brevirostra,Sagittaria,Alismataceae,1,1
Sagittaria cuneata,Sagittaria,Alismataceae,7,34
Sagittaria engelmanniana,Sagittaria,Alismataceae,2,13
Sagittaria filiformis,Sagittaria,Alismataceae,2,2
Sagittaria graminea,Sagittaria,Alismataceae,16,66
Sagittaria guayanensis,Sagittaria,Alismataceae,10,127
Sagittaria intermedia,Sagittaria,Alismataceae,5,37
Sagittaria isoetiformis,Sagittaria,Alismataceae,1,1
Sagittaria lancifolia,Sagittaria,Alismataceae,32,179
Sagittaria latifolia,Sagittaria,Alismataceae,36,571
Sagittaria longiloba,Sagittaria,Alismataceae,1,3
Sagittaria lunata,Sagittaria,Alismataceae,4,94
Sagittaria montevidensis,Sagittaria,Alismataceae,12,67
Sagittaria natans,Sagittaria,Alismataceae,15,65
Sagittaria natans × sagittifolia,Sagittaria,Alismataceae,8,21
Sagittaria platyphylla,Sagittaria,Alismataceae,9,75
Sagittaria pygmaea,Sagittaria,Alismataceae,12,283
Sagittaria rhombifolia,Sagittaria,Alismataceae,1,1
Sagittaria rigida,Sagittaria,Alismataceae,4,123
Sagittaria sagittifolia,Sagittaria,Alismataceae,44,21870
Sagittaria subulata,Sagittaria,Alismataceae,7,59
Sagittaria teres,Sagittaria,Alismataceae,2,6
Sagittaria trifolia,Sagittaria,Alismataceae,29,1433
Sagittaria variabilis,Sagittaria,Alismataceae,1,1
Saharanthus ifniensis,Saharanthus,Plumbaginaceae,2,10
Sahashia stricta,Sahashia,Ophioglossaceae,7,878
Sahulia suboppositifolia,Sahulia,Sapotaceae,1,9
Saintpauliopsis lebrunii,Saintpauliopsis,Acanthaceae,1,2
Sairocarpus coulterianus,Sairocarpus,Plantaginaceae,1,1
Sairocarpus kingii,Sairocarpus,Plantaginaceae,1,1
Sairocarpus multiflorus,Sairocarpus,Plantaginaceae,1,24
Sairocarpus nuttallianus,Sairocarpus,Plantaginaceae,9,337
