source_scientific_name,source_family,raw_value,accepted_species,name_match_method,match_status,reason,gbif_match_type,gbif_status,gbif_confidence,gbif_usage_key,gbif_accepted_usage_key
Rorippa aquatica,Brassicaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3053366,
Roscoea alpina,Zingiberaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5301278,
Roscoea debilis,Zingiberaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5301343,
Roscoea purpurea,Zingiberaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5301320,
Roscoea schneideriana,Zingiberaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5301339,
Ruellia subsessilis,Acanthaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,7701121,
Ruilopezia atropurpurea,Asteraceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3122386,3122387
Ruilopezia floccosa,Asteraceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3122351,3122352
Rutidosis lanata,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3140883,
Rutidosis leiolepis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3140887,
Salvia hypoleuca,Lamiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3899789,
Salvia itatiaiensis,Lamiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3899125,
Salvia majdae,Lamiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,10861759,
Salvia stachydifolia,Lamiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3886845,
Sandbergia perplexa,Brassicaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3051202,
Saussurea obvallata,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,5404479,
Saxifraga florulenta,Saxifragaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3754238,
Schizachyrium dolosum,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4125057,
Schizachyrium perplexum,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4124365,
Schizanthus alpestris,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,7299384,
Schizanthus candidus,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798199,
Schizanthus grahamii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,3798128,
Schizanthus hookeri,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,7299359,
Schizanthus integrifolius,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798088,
Schizanthus lacteus,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798073,
Schizanthus laetus,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798068,
Schizanthus litoralis,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798046,
Scorzonera tau-saghyz,Asteraceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3111022,11827566
Scurrula pulverulenta,Loranthaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4000995,
Sebaea aurea,Gentianaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3840203,
Senecio amygdalifolius,Asteraceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3108283,11189194
Senecio anethifolius,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,8257024,
Senecio argyreus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3109068,
Senecio coronopodiphyllus,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3108970,
Senecio cruentus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3087433,
Senecio gawlerensis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3107189,
Senecio hercynicus,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3107060,
Senecio macranthus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,7842557,
Senecio magnificus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3108557,
Senecio nemoralis,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3106876,
Senecio nevadensis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3108888,
Senecio oleosus,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3108650,
Senecio pectinatus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,8317096,
Senecio runcinifolius,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3108369,
Senna martiana,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2957827,
Sesbania goetzei,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2970591,
Sesbania keniensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2970596,
Seseli ghafoorianum,Apiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3631243,
Sideritis scardica,Lamiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7307419,
Silphium integrifolium,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3092564,
Silybum eburneum,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3145226,
Simsia annectens,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402164,
Simsia calva,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402144,
Simsia chaseae,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402151,
Simsia dombeyana,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402140,
Simsia eurylepis,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402132,
Simsia foetida,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402134,
Simsia fruticulosa,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402153,
Simsia holwayi,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402142,
Simsia molinae,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402165,
Simsia sanguinea,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402148,
Simsia santarosensis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402146,
Simsia setosa,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402163,
Simsia steyermarkii,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402139,
Simsia tenuis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402152,
Simsia villasenorii,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5402147,
Sinningia araneosa,Gesneriaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3818652,
Sinningia lutea,Gesneriaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7491727,
Siphocampylus westinianus,Campanulaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3168485,
Sisyrinchium glaziovii,Iridaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5296401,
Sisyrinchium wettsteinii,Iridaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5296167,
Solanum adscendens,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930395,
Solanum aloysiifolium,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931212,
Solanum amotapense,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929994,
Solanum anomalum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2932635,
Solanum argentinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932402,
Solanum ayacuchense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929014,
Solanum basendopogon,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931538,
Solanum bombycinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932118,
Solanum brevifolium,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2931099,
Solanum cacosmum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932827,
Solanum cajamarquense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932611,
Solanum canense,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930906,
Solanum cardiophyllum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929226,
Solanum catilliflorum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929168,
Solanum chenopodinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929649,
Solanum chilense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,2931761,
Solanum chimborazense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929191,
Solanum chippendalei,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929055,
Solanum chiquidenum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932729,
Solanum chmielewskii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932264,
Solanum cinereum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929508,
Solanum cochoae,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929762,
Solanum commersonii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,7653915,
Solanum confusum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929653,
Solanum conglobatum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931403,
Solanum corneliomulleri,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930271,
Solanum corymbosum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929459,
Solanum cyaneopurpureum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930914,
Solanum davisense,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932844,
Solanum deflexum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931629,
Solanum dimidiatum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2930323,
Solanum ditrichum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930433,
Solanum diversifolium,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,8384763,
Solanum eburneum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930493,
Solanum ehrenbergii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929425,
Solanum enantiophyllanthum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3801674,
Solanum exiguum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929539,
Solanum fallax,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929171,
Solanum felinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,2932539,
Solanum flahaultii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931152,
Solanum fragile,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929142,
Solanum fructu-tecto,Solanaceae,sc,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,2932717,2932720
Solanum glandulosipilosum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3800197,
Solanum grayi,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931094,
Solanum heiseri,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931898,
Solanum hibernum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930432,
Solanum huaylasense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931735,
Solanum huilense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,6070929,
Solanum humile,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2930942,
Solanum hyporhodium,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930703,
Solanum interius,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798076,
Solanum itatiaiae,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,7640272,
Solanum jamesii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931084,
Solanum johnstonii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930329,
Solanum latiflorum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2932322,
Solanum leucandrum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930560,
Solanum lumholtzianum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,8187522,
Solanum lycocarpum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930421,
Solanum lycopersicoides,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930364,
Solanum maternum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929015,
Solanum myriacanthum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932223,
Solanum neorickii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930908,
Solanum obliquum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2930217,
Solanum olympicum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3799123,
Solanum oxyphyllum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930419,
Solanum palitans,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929494,
Solanum paucissectum,Solanaceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3798364,2930689
Solanum pendulum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2930487,
Solanum pennellii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930397,
Solanum pentlandii,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3798180,
Solanum perlongistylum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929137,
Solanum pinetorum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931639,
Solanum platense,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,7948425,
Solanum prinophyllum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932001,
Solanum pseudolulo,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930827,
Solanum sciadostylis,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932349,
Solanum sitiens,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932141,
Solanum skutchii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932110,
Solanum sodiroi,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931885,
Solanum stagnale,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930371,
Solanum stenophyllidium,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929642,
Solanum stipuloideum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929446,
Solanum stramoniifolium,Solanaceae,sc,,unmatched,unmatched,reject_non_exact_match,HIGHERRANK,ACCEPTED,97,2928997,
Solanum stuckertii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929997,
Solanum supinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931659,
Solanum tabanoense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930434,
Solanum tacanense,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930396,
Solanum taeniotrichum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930195,
Solanum tarnii,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2929325,
Solanum tenuipes,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,7661145,
Solanum tenuispinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932424,
Solanum tomentosum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2929743,
Solanum trachycarpum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932155,
Solanum tribulosum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931892,
Solanum trifidum,Solanaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931602,
Solanum tripartitum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,2930986,
Solanum trizygum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2930471,
Solanum vestissimum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2932030,
Solanum vicinum,Solanaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2931891,
Solidago drummondii,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5388887,
Solidago shortii,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5388912,
Sonchus crassifolius,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,4250382,
Sonchus pustulatus,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3105824,
Sorbus arranensis,Rosaceae,sc,,unmatched,unmatched,reject_non_exact_match,HIGHERRANK,ACCEPTED,97,9665832,
Spathiphyllum ortgiesii,Araceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2869748,
Spondias macrocarpa,Anacardiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3661243,
Sporobolus disjunctus,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4150635,
Stanleya pinnata,Brassicaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5373733,
Stephanomeria malheurensis,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3141088,
Stephanomeria paniculata,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3141086,
Stigmaphyllon bonariense,Malpighiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3983946,
Stigmaphyllon jatrophifolium,Malpighiaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7285190,
Streptanthus cutleri,Brassicaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3041552,
Streptanthus tortuosus,Brassicaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3041559,
Streptocarpus dunnii,Gesneriaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,8269257,
Streptocarpus micranthus,Gesneriaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5590828,
Streptocarpus primulifolius,Gesneriaceae,si,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,5590578,5590584
Streptocarpus teitensis,Gesneriaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,10816263,
Stylosanthes campestris,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975720,
Stylosanthes ingrata,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975689,
Stylosanthes leiocarpa,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2956704,
Stylosanthes macrocarpa,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975673,
Stylosanthes mexicana,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975736,
Stylosanthes montevidensis,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,2975701,
Stylosanthes sericeiceps,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2975685,
Swartzia glazioviana,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,10730109,
Symphyotrichum frondosum,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3151462,
Symphyotrichum turbinellum,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3151488,
Syzygium mamillatum,Myrtaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3184429,
Syzygium mundagam,Myrtaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3182159,
Syzygium occidentale,Myrtaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3182937,
Tabebuia ochracea,Bignoniaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,7880545,
Tacinga palmadora,Cactaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3957919,
Taraxacum bessarabicum,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,5394232,
Taraxacum calcareum,Asteraceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,5394532,
Taraxacum multiscaposum,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5394001,
Telipogon peruvianus,Orchidaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,2790845,
Tephroseris crispa,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,97,3130985,
Tephroseris longifolia,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,3131004,
Tephrosia adunca,Fabaceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5342262,
Tephrosia lupinifolia,Fabaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,5342387,
Tetraneuris acaulis,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3112389,
Tetraneuris herbacea,Asteraceae,si,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,3112429,
Theobroma bicolor,Malvaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,98,3152209,
Thymus fedtschenkoi,Lamiaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,7307424,
Thyridolepis xerophila,Poaceae,sc,,unmatched,unmatched,reject_not_exact_synonym,EXACT,ACCEPTED,99,4124959,
Tibouchina hatschbachii,Melastomataceae,sc,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3862535,10778829
Tibouchina papyrus,Melastomataceae,sc,,unmatched,unmatched,reject_accepted_species_absent_from_master,EXACT,SYNONYM,98,3860605,7451238
